ANIO_MES,AÑO,MES,MES_NOMBRE,ENTIDAD,CONCEPTO,TIPO,CASOS
2025-03,2025,3,MARZO,GUANAJUATO,CONTRA LA SALUD,TRANSPORTE,0
2025-03,2025,3,MARZO,GUANAJUATO,CONTRA LA SALUD,COMERCIO,0
2025-03,2025,3,MARZO,GUANAJUATO,CONTRA LA SALUD,SUMINISTRO,0
2025-03,2025,3,MARZO,GUANAJUATO,CONTRA LA SALUD,OTROS,0
2025-03,2025,3,MARZO,GUERRERO,CONTRA LA SALUD,PRODUCCION,0
2025-03,2025,3,MARZO,GUERRERO,CONTRA LA SALUD,COMERCIO,0
2025-03,2025,3,MARZO,GUERRERO,CONTRA LA SALUD,SUMINISTRO,0
2025-03,2025,3,MARZO,HIDALGO,CONTRA LA SALUD,PRODUCCION,0
2025-03,2025,3,MARZO,HIDALGO,CONTRA LA SALUD,TRANSPORTE,0
2025-03,2025,3,MARZO,HIDALGO,CONTRA LA SALUD,COMERCIO,0
2025-03,2025,3,MARZO,HIDALGO,CONTRA LA SALUD,SUMINISTRO,0
2025-03,2025,3,MARZO,HIDALGO,CONTRA LA SALUD,OTROS,0
2025-03,2025,3,MARZO,JALISCO,CONTRA LA SALUD,SUMINISTRO,0
2025-03,2025,3,MARZO,MEXICO,CONTRA LA SALUD,SUMINISTRO,0
2025-03,2025,3,MARZO,MEXICO,CONTRA LA SALUD,OTROS,0
2025-03,2025,3,MARZO,MICHOACAN,CONTRA LA SALUD,TRANSPORTE,0
2025-03,2025,3,MARZO,MICHOACAN,CONTRA LA SALUD,SUMINISTRO,0
2025-03,2025,3,MARZO,MICHOACAN,CONTRA LA SALUD,OTROS,0
2025-03,2025,3,MARZO,MORELOS,CONTRA LA SALUD,PRODUCCION,0
2025-03,2025,3,MARZO,MORELOS,CONTRA LA SALUD,TRANSPORTE,0
2025-03,2025,3,MARZO,MORELOS,CONTRA LA SALUD,TRAFICO,0
2025-03,2025,3,MARZO,MORELOS,CONTRA LA SALUD,COMERCIO,0
2025-03,2025,3,MARZO,MORELOS,CONTRA LA SALUD,SUMINISTRO,0
2025-03,2025,3,MARZO,MORELOS,CONTRA LA SALUD,OTROS,0
2025-03,2025,3,MARZO,NAYARIT,CONTRA LA SALUD,PRODUCCION,0
2025-03,2025,3,MARZO,NAYARIT,CONTRA LA SALUD,TRANSPORTE,0
2025-03,2025,3,MARZO,NAYARIT,CONTRA LA SALUD,COMERCIO,0
2025-03,2025,3,MARZO,NAYARIT,CONTRA LA SALUD,SUMINISTRO,0
2025-03,2025,3,MARZO,NUEVO LEON,CONTRA LA SALUD,PRODUCCION,0
2025-03,2025,3,MARZO,NUEVO LEON,CONTRA LA SALUD,SUMINISTRO,0
2025-03,2025,3,MARZO,NUEVO LEON,CONTRA LA SALUD,OTROS,0
2025-03,2025,3,MARZO,OAXACA,CONTRA LA SALUD,PRODUCCION,0
2025-03,2025,3,MARZO,OAXACA,CONTRA LA SALUD,TRAFICO,0
2025-03,2025,3,MARZO,OAXACA,CONTRA LA SALUD,SUMINISTRO,0
2025-03,2025,3,MARZO,PUEBLA,CONTRA LA SALUD,PRODUCCION,0
2025-03,2025,3,MARZO,PUEBLA,CONTRA LA SALUD,TRANSPORTE,0
2025-03,2025,3,MARZO,PUEBLA,CONTRA LA SALUD,TRAFICO,0
2025-03,2025,3,MARZO,PUEBLA,CONTRA LA SALUD,COMERCIO,0
2025-03,2025,3,MARZO,PUEBLA,CONTRA LA SALUD,SUMINISTRO,0
2025-03,2025,3,MARZO,PUEBLA,CONTRA LA SALUD,OTROS,0
2025-03,2025,3,MARZO,QUERETARO,CONTRA LA SALUD,PRODUCCION,0
2025-03,2025,3,MARZO,QUERETARO,CONTRA LA SALUD,SUMINISTRO,0
2025-03,2025,3,MARZO,QUERETARO,CONTRA LA SALUD,OTROS,0
2025-03,2025,3,MARZO,QUINTANA ROO,CONTRA LA SALUD,PRODUCCION,0
2025-03,2025,3,MARZO,QUINTANA ROO,CONTRA LA SALUD,TRAFICO,0
2025-03,2025,3,MARZO,QUINTANA ROO,CONTRA LA SALUD,COMERCIO,0
2025-03,2025,3,MARZO,QUINTANA ROO,CONTRA LA SALUD,SUMINISTRO,0
2025-03,2025,3,MARZO,QUINTANA ROO,CONTRA LA SALUD,OTROS,0
2025-03,2025,3,MARZO,SAN LUIS POTOSI,CONTRA LA SALUD,PRODUCCION,0
2025-03,2025,3,MARZO,SAN LUIS POTOSI,CONTRA LA SALUD,SUMINISTRO,0
2025-03,2025,3,MARZO,SAN LUIS POTOSI,CONTRA LA SALUD,OTROS,0
2025-03,2025,3,MARZO,SINALOA,CONTRA LA SALUD,SUMINISTRO,0
2025-03,2025,3,MARZO,SONORA,CONTRA LA SALUD,SUMINISTRO,0
2025-03,2025,3,MARZO,TABASCO,CONTRA LA SALUD,PRODUCCION,0
2025-03,2025,3,MARZO,TABASCO,CONTRA LA SALUD,TRANSPORTE,0
2025-03,2025,3,MARZO,TABASCO,CONTRA LA SALUD,TRAFICO,0
2025-03,2025,3,MARZO,TABASCO,CONTRA LA SALUD,SUMINISTRO,0
2025-03,2025,3,MARZO,TABASCO,CONTRA LA SALUD,OTROS,0
2025-03,2025,3,MARZO,TAMAULIPAS,CONTRA LA SALUD,PRODUCCION,0
2025-03,2025,3,MARZO,TAMAULIPAS,CONTRA LA SALUD,COMERCIO,0
2025-03,2025,3,MARZO,TAMAULIPAS,CONTRA LA SALUD,SUMINISTRO,0
2025-03,2025,3,MARZO,TAMAULIPAS,CONTRA LA SALUD,OTROS,0
2025-03,2025,3,MARZO,TLAXCALA,CONTRA LA SALUD,PRODUCCION,0
2025-03,2025,3,MARZO,TLAXCALA,CONTRA LA SALUD,TRANSPORTE,0
2025-03,2025,3,MARZO,TLAXCALA,CONTRA LA SALUD,SUMINISTRO,0
2025-03,2025,3,MARZO,TLAXCALA,CONTRA LA SALUD,OTROS,0
2025-03,2025,3,MARZO,VERACRUZ,CONTRA LA SALUD,PRODUCCION,0
2025-03,2025,3,MARZO,VERACRUZ,CONTRA LA SALUD,TRAFICO,0
2025-03,2025,3,MARZO,VERACRUZ,CONTRA LA SALUD,SUMINISTRO,0
2025-03,2025,3,MARZO,VERACRUZ,CONTRA LA SALUD,POSESION,0
2025-03,2025,3,MARZO,VERACRUZ,CONTRA LA SALUD,OTROS,0
2025-03,2025,3,MARZO,YUCATAN,CONTRA LA SALUD,PRODUCCION,0
2025-03,2025,3,MARZO,YUCATAN,CONTRA LA SALUD,TRANSPORTE,0
2025-03,2025,3,MARZO,YUCATAN,CONTRA LA SALUD,COMERCIO,0
2025-03,2025,3,MARZO,YUCATAN,CONTRA LA SALUD,SUMINISTRO,0
2025-03,2025,3,MARZO,YUCATAN,CONTRA LA SALUD,OTROS,0
2025-03,2025,3,MARZO,ZACATECAS,CONTRA LA SALUD,TRANSPORTE,0
2025-03,2025,3,MARZO,ZACATECAS,CONTRA LA SALUD,COMERCIO,0
2025-03,2025,3,MARZO,ZACATECAS,CONTRA LA SALUD,SUMINISTRO,0
2025-03,2025,3,MARZO,JALISCO,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),OTROS DELITOS PREVISTOS EN LA L.F.C.D.O.,10
2025-03,2025,3,MARZO,CIUDAD DE MEXICO,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),OTROS DELITOS PREVISTOS EN LA L.F.C.D.O.,8
2025-03,2025,3,MARZO,SINALOA,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),CONTRA LA SALUD,3
2025-03,2025,3,MARZO,SONORA,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),CONTRA LA SALUD,3
2025-03,2025,3,MARZO,CIUDAD DE MEXICO,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),CONTRA LA SALUD,2
2025-03,2025,3,MARZO,GUANAJUATO,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),OTROS DELITOS PREVISTOS EN LA L.F.C.D.O.,2
2025-03,2025,3,MARZO,MEXICO,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),OTROS DELITOS PREVISTOS EN LA L.F.C.D.O.,2
2025-03,2025,3,MARZO,SINALOA,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),OTROS DELITOS PREVISTOS EN LA L.F.C.D.O.,2
2025-03,2025,3,MARZO,TAMAULIPAS,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),OTROS DELITOS PREVISTOS EN LA L.F.C.D.O.,2
2025-03,2025,3,MARZO,BAJA CALIFORNIA,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),OTROS DELITOS PREVISTOS EN LA L.F.C.D.O.,1
2025-03,2025,3,MARZO,CAMPECHE,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),OTROS DELITOS PREVISTOS EN LA L.F.C.D.O.,1
2025-03,2025,3,MARZO,COLIMA,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),OTROS DELITOS PREVISTOS EN LA L.F.C.D.O.,1
2025-03,2025,3,MARZO,GUERRERO,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),CONTRA LA SALUD,1
2025-03,2025,3,MARZO,GUERRERO,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),OTROS DELITOS PREVISTOS EN LA L.F.C.D.O.,1
2025-03,2025,3,MARZO,HIDALGO,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),OTROS DELITOS PREVISTOS EN LA L.F.C.D.O.,1
2025-03,2025,3,MARZO,JALISCO,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),CONTRA LA SALUD,1
2025-03,2025,3,MARZO,MICHOACAN,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),OTROS DELITOS PREVISTOS EN LA L.F.C.D.O.,1
2025-03,2025,3,MARZO,QUERETARO,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),OTROS DELITOS PREVISTOS EN LA L.F.C.D.O.,1
2025-03,2025,3,MARZO,QUINTANA ROO,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),OTROS DELITOS PREVISTOS EN LA L.F.C.D.O.,1
2025-03,2025,3,MARZO,SONORA,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),OTROS DELITOS PREVISTOS EN LA L.F.C.D.O.,1
2025-03,2025,3,MARZO,AGUASCALIENTES,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),CONTRA LA SALUD,0
2025-03,2025,3,MARZO,AGUASCALIENTES,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),OTROS DELITOS PREVISTOS EN LA L.F.C.D.O.,0
2025-03,2025,3,MARZO,BAJA CALIFORNIA,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),CONTRA LA SALUD,0
2025-03,2025,3,MARZO,BAJA CALIFORNIA SUR,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),CONTRA LA SALUD,0
2025-03,2025,3,MARZO,BAJA CALIFORNIA SUR,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),OTROS DELITOS PREVISTOS EN LA L.F.C.D.O.,0
2025-03,2025,3,MARZO,CAMPECHE,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),CONTRA LA SALUD,0
2025-03,2025,3,MARZO,COAHUILA,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),CONTRA LA SALUD,0
2025-03,2025,3,MARZO,COAHUILA,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),OTROS DELITOS PREVISTOS EN LA L.F.C.D.O.,0
2025-03,2025,3,MARZO,COLIMA,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),CONTRA LA SALUD,0
2025-03,2025,3,MARZO,CHIAPAS,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),CONTRA LA SALUD,0
2025-03,2025,3,MARZO,CHIAPAS,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),OTROS DELITOS PREVISTOS EN LA L.F.C.D.O.,0
2025-03,2025,3,MARZO,CHIHUAHUA,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),CONTRA LA SALUD,0
2025-03,2025,3,MARZO,CHIHUAHUA,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),OTROS DELITOS PREVISTOS EN LA L.F.C.D.O.,0
2025-03,2025,3,MARZO,DURANGO,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),CONTRA LA SALUD,0
2025-03,2025,3,MARZO,DURANGO,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),OTROS DELITOS PREVISTOS EN LA L.F.C.D.O.,0
2025-03,2025,3,MARZO,GUANAJUATO,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),CONTRA LA SALUD,0
2025-03,2025,3,MARZO,HIDALGO,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),CONTRA LA SALUD,0
2025-03,2025,3,MARZO,MEXICO,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),CONTRA LA SALUD,0
2025-03,2025,3,MARZO,MICHOACAN,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),CONTRA LA SALUD,0
2025-03,2025,3,MARZO,MORELOS,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),CONTRA LA SALUD,0
2025-03,2025,3,MARZO,MORELOS,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),OTROS DELITOS PREVISTOS EN LA L.F.C.D.O.,0
2025-03,2025,3,MARZO,NAYARIT,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),CONTRA LA SALUD,0
2025-03,2025,3,MARZO,NAYARIT,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),OTROS DELITOS PREVISTOS EN LA L.F.C.D.O.,0
2025-03,2025,3,MARZO,NUEVO LEON,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),CONTRA LA SALUD,0
2025-03,2025,3,MARZO,NUEVO LEON,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),OTROS DELITOS PREVISTOS EN LA L.F.C.D.O.,0
2025-03,2025,3,MARZO,OAXACA,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),CONTRA LA SALUD,0
2025-03,2025,3,MARZO,OAXACA,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),OTROS DELITOS PREVISTOS EN LA L.F.C.D.O.,0
2025-03,2025,3,MARZO,PUEBLA,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),CONTRA LA SALUD,0
2025-03,2025,3,MARZO,PUEBLA,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),OTROS DELITOS PREVISTOS EN LA L.F.C.D.O.,0
2025-03,2025,3,MARZO,QUERETARO,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),CONTRA LA SALUD,0
2025-03,2025,3,MARZO,QUINTANA ROO,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),CONTRA LA SALUD,0
2025-03,2025,3,MARZO,SAN LUIS POTOSI,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),CONTRA LA SALUD,0
2025-03,2025,3,MARZO,SAN LUIS POTOSI,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),OTROS DELITOS PREVISTOS EN LA L.F.C.D.O.,0
2025-03,2025,3,MARZO,TABASCO,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),CONTRA LA SALUD,0
2025-03,2025,3,MARZO,TABASCO,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),OTROS DELITOS PREVISTOS EN LA L.F.C.D.O.,0
2025-03,2025,3,MARZO,TAMAULIPAS,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),CONTRA LA SALUD,0
2025-03,2025,3,MARZO,TLAXCALA,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),CONTRA LA SALUD,0
2025-03,2025,3,MARZO,TLAXCALA,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),OTROS DELITOS PREVISTOS EN LA L.F.C.D.O.,0
2025-03,2025,3,MARZO,VERACRUZ,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),CONTRA LA SALUD,0
2025-03,2025,3,MARZO,VERACRUZ,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),OTROS DELITOS PREVISTOS EN LA L.F.C.D.O.,0
2025-03,2025,3,MARZO,YUCATAN,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),CONTRA LA SALUD,0
2025-03,2025,3,MARZO,YUCATAN,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),OTROS DELITOS PREVISTOS EN LA L.F.C.D.O.,0
2025-03,2025,3,MARZO,ZACATECAS,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),CONTRA LA SALUD,0
2025-03,2025,3,MARZO,ZACATECAS,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),OTROS DELITOS PREVISTOS EN LA L.F.C.D.O.,0
2025-04,2025,4,ABRIL,BAJA CALIFORNIA,CONTRA LA SALUD,POSESION,41
2025-04,2025,4,ABRIL,BAJA CALIFORNIA,CONTRA LA SALUD,TRAFICO,30
2025-04,2025,4,ABRIL,QUERETARO,CONTRA LA SALUD,TRANSPORTE,29
2025-04,2025,4,ABRIL,JALISCO,CONTRA LA SALUD,POSESION,25
2025-04,2025,4,ABRIL,QUERETARO,CONTRA LA SALUD,POSESION,19
2025-04,2025,4,ABRIL,SINALOA,CONTRA LA SALUD,POSESION,19
2025-04,2025,4,ABRIL,COLIMA,CONTRA LA SALUD,POSESION,18
2025-04,2025,4,ABRIL,CIUDAD DE MEXICO,CONTRA LA SALUD,TRAFICO,17
2025-04,2025,4,ABRIL,NUEVO LEON,CONTRA LA SALUD,TRAFICO,17
2025-04,2025,4,ABRIL,GUANAJUATO,CONTRA LA SALUD,POSESION,16
2025-04,2025,4,ABRIL,CIUDAD DE MEXICO,CONTRA LA SALUD,POSESION,15
2025-04,2025,4,ABRIL,SINALOA,CONTRA LA SALUD,TRANSPORTE,15
2025-04,2025,4,ABRIL,NUEVO LEON,CONTRA LA SALUD,POSESION,14
2025-04,2025,4,ABRIL,CHIHUAHUA,CONTRA LA SALUD,POSESION,11
2025-04,2025,4,ABRIL,PUEBLA,CONTRA LA SALUD,POSESION,10
2025-04,2025,4,ABRIL,SONORA,CONTRA LA SALUD,TRANSPORTE,10
2025-04,2025,4,ABRIL,AGUASCALIENTES,CONTRA LA SALUD,POSESION,9
2025-04,2025,4,ABRIL,COAHUILA,CONTRA LA SALUD,POSESION,9
2025-04,2025,4,ABRIL,CHIAPAS,CONTRA LA SALUD,TRANSPORTE,8
2025-04,2025,4,ABRIL,QUERETARO,CONTRA LA SALUD,TRAFICO,8
2025-04,2025,4,ABRIL,SONORA,CONTRA LA SALUD,TRAFICO,8
2025-04,2025,4,ABRIL,COAHUILA,CONTRA LA SALUD,TRAFICO,7
2025-04,2025,4,ABRIL,BAJA CALIFORNIA,CONTRA LA SALUD,TRANSPORTE,6
2025-04,2025,4,ABRIL,COAHUILA,CONTRA LA SALUD,TRANSPORTE,6
2025-04,2025,4,ABRIL,MICHOACAN,CONTRA LA SALUD,TRAFICO,6
2025-04,2025,4,ABRIL,SAN LUIS POTOSI,CONTRA LA SALUD,TRANSPORTE,6
2025-04,2025,4,ABRIL,JALISCO,CONTRA LA SALUD,TRANSPORTE,5
2025-04,2025,4,ABRIL,SINALOA,CONTRA LA SALUD,TRAFICO,5
2025-04,2025,4,ABRIL,SONORA,CONTRA LA SALUD,POSESION,5
2025-04,2025,4,ABRIL,DURANGO,CONTRA LA SALUD,TRAFICO,4
2025-04,2025,4,ABRIL,GUANAJUATO,CONTRA LA SALUD,TRAFICO,4
2025-04,2025,4,ABRIL,GUERRERO,CONTRA LA SALUD,POSESION,4
2025-04,2025,4,ABRIL,JALISCO,CONTRA LA SALUD,TRAFICO,4
2025-04,2025,4,ABRIL,JALISCO,CONTRA LA SALUD,OTROS,4
2025-04,2025,4,ABRIL,MEXICO,CONTRA LA SALUD,TRAFICO,4
2025-04,2025,4,ABRIL,QUINTANA ROO,CONTRA LA SALUD,POSESION,4
2025-04,2025,4,ABRIL,SINALOA,CONTRA LA SALUD,OTROS,4
2025-04,2025,4,ABRIL,TAMAULIPAS,CONTRA LA SALUD,TRAFICO,4
2025-04,2025,4,ABRIL,BAJA CALIFORNIA SUR,CONTRA LA SALUD,TRANSPORTE,3
2025-04,2025,4,ABRIL,CAMPECHE,CONTRA LA SALUD,POSESION,3
2025-04,2025,4,ABRIL,CHIAPAS,CONTRA LA SALUD,TRAFICO,3
2025-04,2025,4,ABRIL,JALISCO,CONTRA LA SALUD,COMERCIO,3
2025-04,2025,4,ABRIL,MICHOACAN,CONTRA LA SALUD,POSESION,3
2025-04,2025,4,ABRIL,NUEVO LEON,CONTRA LA SALUD,TRANSPORTE,3
2025-04,2025,4,ABRIL,OAXACA,CONTRA LA SALUD,POSESION,3
2025-04,2025,4,ABRIL,QUINTANA ROO,CONTRA LA SALUD,TRAFICO,3
2025-04,2025,4,ABRIL,SAN LUIS POTOSI,CONTRA LA SALUD,TRAFICO,3
2025-04,2025,4,ABRIL,TAMAULIPAS,CONTRA LA SALUD,POSESION,3
2025-04,2025,4,ABRIL,BAJA CALIFORNIA SUR,CONTRA LA SALUD,POSESION,2
2025-04,2025,4,ABRIL,COAHUILA,CONTRA LA SALUD,COMERCIO,2
2025-04,2025,4,ABRIL,CHIHUAHUA,CONTRA LA SALUD,TRANSPORTE,2
2025-04,2025,4,ABRIL,DURANGO,CONTRA LA SALUD,POSESION,2
2025-04,2025,4,ABRIL,DURANGO,CONTRA LA SALUD,OTROS,2
2025-04,2025,4,ABRIL,GUERRERO,CONTRA LA SALUD,TRANSPORTE,2
2025-04,2025,4,ABRIL,GUERRERO,CONTRA LA SALUD,OTROS,2
2025-04,2025,4,ABRIL,HIDALGO,CONTRA LA SALUD,POSESION,2
2025-04,2025,4,ABRIL,MICHOACAN,CONTRA LA SALUD,TRANSPORTE,2
2025-04,2025,4,ABRIL,OAXACA,CONTRA LA SALUD,PRODUCCION,2
2025-04,2025,4,ABRIL,OAXACA,CONTRA LA SALUD,TRAFICO,2
2025-04,2025,4,ABRIL,OAXACA,CONTRA LA SALUD,OTROS,2
2025-04,2025,4,ABRIL,SAN LUIS POTOSI,CONTRA LA SALUD,COMERCIO,2
2025-04,2025,4,ABRIL,SAN LUIS POTOSI,CONTRA LA SALUD,POSESION,2
2025-04,2025,4,ABRIL,SONORA,CONTRA LA SALUD,OTROS,2
2025-04,2025,4,ABRIL,TAMAULIPAS,CONTRA LA SALUD,TRANSPORTE,2
2025-04,2025,4,ABRIL,BAJA CALIFORNIA,CONTRA LA SALUD,COMERCIO,1
2025-04,2025,4,ABRIL,BAJA CALIFORNIA SUR,CONTRA LA SALUD,TRAFICO,1
2025-04,2025,4,ABRIL,BAJA CALIFORNIA SUR,CONTRA LA SALUD,COMERCIO,1
2025-04,2025,4,ABRIL,BAJA CALIFORNIA SUR,CONTRA LA SALUD,OTROS,1
2025-04,2025,4,ABRIL,CAMPECHE,CONTRA LA SALUD,TRAFICO,1
2025-04,2025,4,ABRIL,COLIMA,CONTRA LA SALUD,COMERCIO,1
2025-04,2025,4,ABRIL,CHIAPAS,CONTRA LA SALUD,POSESION,1
2025-04,2025,4,ABRIL,CHIHUAHUA,CONTRA LA SALUD,TRAFICO,1
2025-04,2025,4,ABRIL,CHIHUAHUA,CONTRA LA SALUD,COMERCIO,1
2025-04,2025,4,ABRIL,CHIHUAHUA,CONTRA LA SALUD,OTROS,1
2025-04,2025,4,ABRIL,CIUDAD DE MEXICO,CONTRA LA SALUD,COMERCIO,1
2025-04,2025,4,ABRIL,DURANGO,CONTRA LA SALUD,COMERCIO,1
2025-04,2025,4,ABRIL,HIDALGO,CONTRA LA SALUD,TRANSPORTE,1
2025-04,2025,4,ABRIL,HIDALGO,CONTRA LA SALUD,COMERCIO,1
2025-04,2025,4,ABRIL,JALISCO,CONTRA LA SALUD,PRODUCCION,1
2025-04,2025,4,ABRIL,MEXICO,CONTRA LA SALUD,TRANSPORTE,1
2025-04,2025,4,ABRIL,MEXICO,CONTRA LA SALUD,COMERCIO,1
2025-04,2025,4,ABRIL,MEXICO,CONTRA LA SALUD,POSESION,1
2025-04,2025,4,ABRIL,MICHOACAN,CONTRA LA SALUD,OTROS,1
2025-04,2025,4,ABRIL,NAYARIT,CONTRA LA SALUD,OTROS,1
2025-04,2025,4,ABRIL,NUEVO LEON,CONTRA LA SALUD,COMERCIO,1
2025-04,2025,4,ABRIL,OAXACA,CONTRA LA SALUD,TRANSPORTE,1
2025-04,2025,4,ABRIL,PUEBLA,CONTRA LA SALUD,TRANSPORTE,1
2025-04,2025,4,ABRIL,QUINTANA ROO,CONTRA LA SALUD,TRANSPORTE,1
2025-04,2025,4,ABRIL,SAN LUIS POTOSI,CONTRA LA SALUD,SUMINISTRO,1
2025-04,2025,4,ABRIL,SINALOA,CONTRA LA SALUD,COMERCIO,1
2025-04,2025,4,ABRIL,TABASCO,CONTRA LA SALUD,POSESION,1
2025-04,2025,4,ABRIL,TAMAULIPAS,CONTRA LA SALUD,COMERCIO,1
2025-04,2025,4,ABRIL,TLAXCALA,CONTRA LA SALUD,POSESION,1
2025-04,2025,4,ABRIL,VERACRUZ,CONTRA LA SALUD,TRANSPORTE,1
2025-04,2025,4,ABRIL,VERACRUZ,CONTRA LA SALUD,COMERCIO,1
2025-04,2025,4,ABRIL,ZACATECAS,CONTRA LA SALUD,POSESION,1
2025-04,2025,4,ABRIL,ZACATECAS,CONTRA LA SALUD,OTROS,1
2025-04,2025,4,ABRIL,AGUASCALIENTES,CONTRA LA SALUD,PRODUCCION,0
2025-04,2025,4,ABRIL,AGUASCALIENTES,CONTRA LA SALUD,TRANSPORTE,0
2025-04,2025,4,ABRIL,AGUASCALIENTES,CONTRA LA SALUD,TRAFICO,0
