ENTIDAD,CONCEPTO,TIPO,2024-01,2024-02,2024-03,2024-04,2024-05,2024-06,2024-07,2024-08,2024-09,2024-10,2024-11,2024-12,2025-01,2025-02,2025-03,2025-04,2025-05,2025-06,2025-07
HIDALGO,OTROS DELITOS,OTROS DELITOS DEL C.P.F.,133.3,-28.6,60.0,25.0,-20.0,50.0,-25.0,-44.4,0.0,100.0,-20.0,-50.0,25.0,20.0,33.3,-50.0,50.0,33.3,-87.5
HIDALGO,OTROS DELITOS,PATRIMONIALES,-3.6,12.5,-2.2,19.3,-23.8,28.7,3.9,-5.6,1.0,-2.9,-16.2,-14.5,-5.6,-3.0,1.5,-12.1,13.8,-7.6,26.2
HIDALGO,OTROS DELITOS,VIAS DE COMUNICACION Y CORRESPONDENCIA,100.0,-33.3,-25.0,0.0,100.0,-16.7,-40.0,100.0,-16.7,0.0,-80.0,300.0,75.0,-57.1,0.0,33.3,-75.0,100.0,250.0
JALISCO,CONTRA LA SALUD,COMERCIO,0.0,-100.0,,-100.0,,-100.0,,-100.0,,100.0,-50.0,0.0,200.0,-100.0,,200.0,-100.0,,100.0
JALISCO,CONTRA LA SALUD,OTROS,,-50.0,100.0,0.0,-100.0,,,0.0,-100.0,,0.0,0.0,0.0,0.0,0.0,300.0,-75.0,0.0,0.0
JALISCO,CONTRA LA SALUD,POSESION,56.2,-36.0,12.5,50.0,-18.5,-40.9,15.4,20.0,-33.3,-16.7,40.0,42.9,40.0,-3.6,-3.7,-3.8,-16.0,-14.3,100.0
JALISCO,CONTRA LA SALUD,PRODUCCION,-100.0,,-100.0,,,-100.0,,,0.0,100.0,-100.0,,,-50.0,100.0,-50.0,100.0,-100.0,
JALISCO,CONTRA LA SALUD,SUMINISTRO,,,100.0,-100.0,,,,,,,,,,,,,,,
JALISCO,CONTRA LA SALUD,TRAFICO,-33.3,50.0,-66.7,300.0,-62.5,0.0,100.0,-33.3,-50.0,50.0,0.0,-33.3,0.0,250.0,-42.9,0.0,-25.0,66.7,-20.0
JALISCO,CONTRA LA SALUD,TRANSPORTE,-66.7,-100.0,,0.0,100.0,50.0,-100.0,,,-100.0,,,-100.0,,,400.0,-60.0,-50.0,0.0
JALISCO,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),CONTRA LA SALUD,,,-100.0,,,,-100.0,,-100.0,,,,,,-50.0,-100.0,,,-100.0
JALISCO,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),OTROS DELITOS PREVISTOS EN LA L.F.C.D.O.,0.0,0.0,100.0,-50.0,0.0,200.0,-100.0,,-100.0,,-33.3,50.0,-33.3,50.0,233.3,-80.0,-50.0,0.0,200.0
JALISCO,LEY GENERAL DE SALUD (L.G.S.),CONTRA LA SALUD EN SU MODALIDAD DE NARCOMENUDEO,0.0,100.0,0.0,0.0,0.0,-50.0,0.0,100.0,-100.0,,0.0,-100.0,,-50.0,500.0,-100.0,,0.0,66.7
JALISCO,LEY GENERAL DE SALUD (L.G.S.),OTROS DELITOS PREVISTOS EN LA L.G.S.,0.0,200.0,-50.0,-66.7,100.0,-50.0,0.0,100.0,-50.0,100.0,-50.0,-100.0,,,,-100.0,,100.0,-50.0
JALISCO,OTRAS LEYES Y CODIGOS,CODIGO FISCAL DE LA FEDERACION (C.F.F.),83.3,36.4,6.7,-25.0,0.0,-8.3,90.9,-81.0,150.0,-20.0,-12.5,228.6,-43.5,-69.2,75.0,42.9,-20.0,-50.0,75.0
JALISCO,OTRAS LEYES Y CODIGOS,LEY DE LA PROPIEDAD INDUSTRIAL (L.P.I.),-25.0,0.0,200.0,-44.4,80.0,-44.4,120.0,-54.5,180.0,-71.4,150.0,0.0,-40.0,266.7,-54.5,-30.0,400.0,-8.6,-68.8
JALISCO,OTRAS LEYES Y CODIGOS,LEY DE MIGRACION,,,,,,,,,,,-100.0,,,,,,,,
JALISCO,OTRAS LEYES Y CODIGOS,LEY DE VIAS GENERALES DE COMUNICACION (L.V.G.C.),-33.3,50.0,133.3,-28.6,-40.0,-66.7,200.0,-100.0,,0.0,-100.0,,,33.3,-100.0,,0.0,0.0,-100.0
JALISCO,OTRAS LEYES Y CODIGOS,LEY FEDERAL DE ARMAS DE FUEGO Y EXPLOSIVOS (L.F.A.F.E.),23.7,-25.0,1.1,28.6,-12.8,-11.8,-10.0,4.9,-11.8,22.7,-13.0,18.8,48.4,-33.3,54.3,-25.5,-4.6,-3.9,14.1
JALISCO,OTRAS LEYES Y CODIGOS,LEY FEDERAL DEL DERECHO DE AUTOR (L.F.D.A.),,,,,,,,,,,,,,,,,,,
JALISCO,OTRAS LEYES Y CODIGOS,LEY FEDERAL PARA PREVENIR Y SANCIONAR LOS DELITOS COMETIDOS EN MATERIA DE HIDROCARBUROS (L.F.P.S.D.C.M.H.),111.8,-27.8,-23.1,70.0,-8.8,-32.3,38.1,-34.5,-15.8,112.5,-23.5,23.1,-3.1,-29.0,9.1,58.3,-2.6,16.2,-18.6
JALISCO,OTRAS LEYES Y CODIGOS,LEY GENERAL EN MATERIA DE DELITOS ELECTORALES (L.G.M.D.E.),,0.0,-100.0,,,-50.0,-100.0,,,,,-100.0,,,-100.0,,-50.0,1300.0,-57.1
JALISCO,OTRAS LEYES Y CODIGOS,"LEYES DE INSTITUCIONES DE CREDITO, INVERSION, FIANZAS Y SEGUROS",600.0,-57.1,16.7,-57.1,133.3,128.6,-18.8,-30.8,11.1,-20.0,25.0,-50.0,60.0,12.5,-88.9,700.0,-37.5,120.0,-9.1
JALISCO,OTRAS LEYES Y CODIGOS,OTRAS LEYES ESPECIALES,27.8,-8.7,-19.0,35.3,8.7,-20.0,10.0,-13.6,-5.3,0.0,-38.9,72.7,-52.6,88.9,-23.5,38.5,-5.6,17.6,55.0
JALISCO,OTROS DELITOS,COMETIDOS POR SERVIDORES PUBLICOS,-6.2,46.7,-4.5,-47.6,-9.1,0.0,80.0,-33.3,-16.7,-20.0,75.0,-21.4,-9.1,-20.0,100.0,6.2,-41.2,20.0,8.3
JALISCO,OTROS DELITOS,CONTRA EL AMBIENTE Y LA GESTION AMBIENTAL,-42.9,50.0,-16.7,-60.0,300.0,-62.5,133.3,71.4,-66.7,25.0,-20.0,75.0,-57.1,66.7,-60.0,250.0,57.1,0.0,36.4
JALISCO,OTROS DELITOS,CONTRA LA INTEGRIDAD CORPORAL,,-71.4,250.0,42.9,20.0,-41.7,-57.1,200.0,11.1,30.0,-61.5,-40.0,33.3,100.0,-12.5,14.3,-50.0,50.0,0.0
JALISCO,OTROS DELITOS,ELECTORALES,,,,,,,,,,,,,,,,,,,
JALISCO,OTROS DELITOS,EN MATERIA DE DERECHOS DE AUTOR,,,,,,,,,,,,,-100.0,,-33.3,-100.0,,-100.0,
JALISCO,OTROS DELITOS,"FALSEDAD, TITULO DECIMO TERCERO",-28.6,100.0,-45.0,72.7,-10.5,-52.9,75.0,35.7,-36.8,-25.0,77.8,-81.2,266.7,-36.4,228.6,-8.7,-19.0,-52.9,0.0
JALISCO,OTROS DELITOS,OTROS DELITOS DEL C.P.F.,-4.3,-31.8,13.3,47.1,-32.0,-58.8,128.6,6.2,-5.9,-37.5,20.0,91.7,-69.6,257.1,-48.0,7.7,-42.9,75.0,0.0
JALISCO,OTROS DELITOS,PATRIMONIALES,13.1,-6.2,17.1,4.9,-10.1,-19.8,16.1,-1.9,-9.4,5.2,-11.9,10.1,-1.0,-3.1,3.2,-6.2,-12.1,2.5,19.5
JALISCO,OTROS DELITOS,VIAS DE COMUNICACION Y CORRESPONDENCIA,-50.0,100.0,0.0,100.0,-50.0,-100.0,,300.0,25.0,-40.0,-100.0,,-66.7,100.0,50.0,-66.7,200.0,100.0,-83.3
MEXICO,CONTRA LA SALUD,COMERCIO,0.0,-100.0,,300.0,0.0,-75.0,0.0,-100.0,,200.0,-100.0,,0.0,-100.0,,-50.0,0.0,0.0,-100.0
MEXICO,CONTRA LA SALUD,OTROS,,,,,,-100.0,,,,,0.0,-100.0,,,,,,,
MEXICO,CONTRA LA SALUD,POSESION,300.0,50.0,-83.3,400.0,-60.0,50.0,33.3,50.0,-66.7,250.0,-85.7,400.0,-60.0,0.0,550.0,-92.3,300.0,75.0,-57.1
MEXICO,CONTRA LA SALUD,PRODUCCION,,,,,,,,-100.0,,-100.0,,,,,,-100.0,,,
MEXICO,CONTRA LA SALUD,SUMINISTRO,,-100.0,,0.0,-100.0,,,-100.0,,,,,,,,,,,
MEXICO,CONTRA LA SALUD,TRAFICO,-60.0,150.0,-40.0,100.0,-50.0,66.7,0.0,80.0,-33.3,-33.3,0.0,-50.0,-50.0,300.0,-25.0,33.3,-50.0,300.0,-62.5
MEXICO,CONTRA LA SALUD,TRANSPORTE,66.7,-40.0,0.0,-33.3,150.0,0.0,-80.0,400.0,-40.0,0.0,-66.7,-100.0,,100.0,0.0,-50.0,0.0,400.0,0.0
MEXICO,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),CONTRA LA SALUD,,,,,,,-100.0,,-100.0,,,-100.0,,,-100.0,,,,
MEXICO,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),OTROS DELITOS PREVISTOS EN LA L.F.C.D.O.,,-100.0,,,-100.0,,0.0,0.0,200.0,-66.7,100.0,0.0,0.0,0.0,0.0,-50.0,0.0,100.0,100.0
MEXICO,LEY GENERAL DE SALUD (L.G.S.),CONTRA LA SALUD EN SU MODALIDAD DE NARCOMENUDEO,0.0,-100.0,,-50.0,-100.0,,,,,,,,0.0,100.0,0.0,-100.0,,-100.0,
MEXICO,LEY GENERAL DE SALUD (L.G.S.),OTROS DELITOS PREVISTOS EN LA L.G.S.,-100.0,,,-100.0,,300.0,-50.0,-100.0,,-100.0,,,,,,0.0,0.0,-100.0,
MEXICO,OTRAS LEYES Y CODIGOS,CODIGO FISCAL DE LA FEDERACION (C.F.F.),-50.0,75.0,100.0,-42.9,187.5,-47.8,-66.7,250.0,-71.4,100.0,-37.5,160.0,-61.5,-40.0,133.3,-71.4,0.0,200.0,-66.7
MEXICO,OTRAS LEYES Y CODIGOS,LEY DE LA PROPIEDAD INDUSTRIAL (L.P.I.),285.7,-29.6,-26.3,-35.7,55.6,78.6,-8.0,52.2,-60.0,64.3,21.7,-82.1,200.0,-33.3,0.0,0.0,-50.0,60.0,-12.5
MEXICO,OTRAS LEYES Y CODIGOS,LEY DE MIGRACION,-100.0,,-50.0,-100.0,,,-100.0,,-100.0,,-100.0,,-100.0,,0.0,-100.0,,,
MEXICO,OTRAS LEYES Y CODIGOS,LEY DE VIAS GENERALES DE COMUNICACION (L.V.G.C.),110.0,61.9,-26.5,4.0,3.8,-7.4,-48.0,146.2,-34.4,-33.3,42.9,-20.0,12.5,166.7,-18.8,-41.0,47.8,0.0,-2.9
MEXICO,OTRAS LEYES Y CODIGOS,LEY FEDERAL DE ARMAS DE FUEGO Y EXPLOSIVOS (L.F.A.F.E.),-1.9,-29.4,58.3,19.3,-16.2,-15.8,4.2,-4.0,-10.4,14.0,-4.1,-42.6,151.9,-20.6,31.5,-11.3,3.2,-10.8,5.2
MEXICO,OTRAS LEYES Y CODIGOS,LEY FEDERAL DEL DERECHO DE AUTOR (L.F.D.A.),,,,,,,,,,,,,,,,,,,
MEXICO,OTRAS LEYES Y CODIGOS,LEY FEDERAL PARA PREVENIR Y SANCIONAR LOS DELITOS COMETIDOS EN MATERIA DE HIDROCARBUROS (L.F.P.S.D.C.M.H.),45.2,0.0,16.4,8.5,2.6,-25.3,28.8,-13.2,-13.6,19.3,-17.6,19.6,44.8,-22.7,-6.7,5.7,18.9,3.4,-40.7
MEXICO,OTRAS LEYES Y CODIGOS,LEY GENERAL EN MATERIA DE DELITOS ELECTORALES (L.G.M.D.E.),-100.0,,200.0,300.0,-33.3,12.5,-66.7,0.0,-33.3,200.0,-100.0,,-50.0,-100.0,,0.0,50.0,233.3,-90.0
MEXICO,OTRAS LEYES Y CODIGOS,"LEYES DE INSTITUCIONES DE CREDITO, INVERSION, FIANZAS Y SEGUROS",66.7,-16.0,-28.6,-40.0,44.4,238.5,-70.5,-7.7,133.3,-42.9,-37.5,-40.0,116.7,-53.8,100.0,150.0,-60.0,50.0,-27.8
MEXICO,OTRAS LEYES Y CODIGOS,OTRAS LEYES ESPECIALES,-12.5,60.7,-57.8,36.8,65.4,2.3,-4.5,-61.9,87.5,-63.3,81.8,280.0,-82.9,-15.4,81.8,-35.0,23.1,-12.5,28.6
MEXICO,OTROS DELITOS,COMETIDOS POR SERVIDORES PUBLICOS,-45.2,134.8,31.5,-28.2,-17.6,-42.9,62.5,-25.6,-24.1,72.7,-23.7,-10.3,19.2,45.2,-20.0,-50.0,55.6,0.0,28.6
MEXICO,OTROS DELITOS,CONTRA EL AMBIENTE Y LA GESTION AMBIENTAL,-14.3,-16.7,40.0,100.0,-64.3,40.0,-28.6,0.0,0.0,-20.0,-25.0,0.0,133.3,-28.6,0.0,40.0,-71.4,200.0,16.7
MEXICO,OTROS DELITOS,CONTRA LA INTEGRIDAD CORPORAL,200.0,0.0,0.0,-33.3,-50.0,100.0,150.0,-80.0,100.0,300.0,-62.5,66.7,-20.0,-25.0,100.0,16.7,-57.1,33.3,0.0
MEXICO,OTROS DELITOS,ELECTORALES,,,,,,-100.0,,,,,,,,,,,,,
MEXICO,OTROS DELITOS,EN MATERIA DE DERECHOS DE AUTOR,100.0,-100.0,,-100.0,,0.0,100.0,-100.0,,,-100.0,,50.0,-100.0,,,100.0,-50.0,0.0
MEXICO,OTROS DELITOS,"FALSEDAD, TITULO DECIMO TERCERO",-53.8,66.7,50.0,-20.0,58.3,-31.6,0.0,-46.2,114.3,-66.7,80.0,-11.1,-25.0,200.0,-11.1,43.8,-30.4,-12.5,42.9
MEXICO,OTROS DELITOS,OTROS DELITOS DEL C.P.F.,-58.3,60.0,25.0,0.0,120.0,-22.7,-41.2,-10.0,-11.1,12.5,-22.2,85.7,-53.8,50.0,44.4,-23.1,20.0,-8.3,81.8
MEXICO,OTROS DELITOS,PATRIMONIALES,-4.3,18.2,15.4,-5.8,8.0,23.8,-21.2,-17.6,3.1,16.8,10.2,-6.9,-23.1,17.2,10.1,63.3,-50.0,-3.1,-9.5
MEXICO,OTROS DELITOS,VIAS DE COMUNICACION Y CORRESPONDENCIA,,-33.3,-50.0,0.0,300.0,-75.0,-100.0,,-66.7,-100.0,,100.0,0.0,-50.0,400.0,-20.0,-75.0,0.0,-100.0
MICHOACAN,CONTRA LA SALUD,COMERCIO,,,-100.0,,100.0,-100.0,,50.0,-66.7,200.0,0.0,-66.7,300.0,-100.0,,-100.0,,0.0,0.0
MICHOACAN,CONTRA LA SALUD,OTROS,,,-100.0,,-100.0,,-100.0,,0.0,-50.0,-100.0,,,,-100.0,,100.0,-100.0,
MICHOACAN,CONTRA LA SALUD,POSESION,16.7,-42.9,-25.0,100.0,-33.3,-75.0,500.0,-16.7,-40.0,100.0,-66.7,50.0,266.7,-54.5,120.0,-72.7,333.3,-76.9,166.7
MICHOACAN,CONTRA LA SALUD,PRODUCCION,,0.0,-100.0,,,-100.0,,,,-100.0,,-50.0,0.0,100.0,-50.0,-100.0,,-50.0,-50.0
MICHOACAN,CONTRA LA SALUD,SUMINISTRO,,,,-100.0,,,,,,,,,,,,,,,
MICHOACAN,CONTRA LA SALUD,TRAFICO,150.0,-80.0,100.0,50.0,66.7,0.0,-80.0,200.0,33.3,-25.0,33.3,0.0,25.0,0.0,0.0,20.0,-50.0,0.0,-66.7
MICHOACAN,CONTRA LA SALUD,TRANSPORTE,-25.0,-33.3,200.0,-16.7,-40.0,33.3,50.0,16.7,-85.7,100.0,250.0,-42.9,-75.0,100.0,-100.0,,-50.0,300.0,-25.0
MICHOACAN,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),CONTRA LA SALUD,,,,,-100.0,,,,,,,,,0.0,-100.0,,,,
MICHOACAN,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),OTROS DELITOS PREVISTOS EN LA L.F.C.D.O.,,,,,-100.0,,,,-100.0,,,,-100.0,,-50.0,-100.0,,-100.0,
MICHOACAN,LEY GENERAL DE SALUD (L.G.S.),CONTRA LA SALUD EN SU MODALIDAD DE NARCOMENUDEO,,,200.0,-33.3,-50.0,0.0,0.0,0.0,-100.0,,,,,,100.0,-50.0,500.0,-100.0,
MICHOACAN,LEY GENERAL DE SALUD (L.G.S.),OTROS DELITOS PREVISTOS EN LA L.G.S.,,,,,-100.0,,,,,-100.0,,,-100.0,,,-100.0,,,
MICHOACAN,OTRAS LEYES Y CODIGOS,CODIGO FISCAL DE LA FEDERACION (C.F.F.),,300.0,-50.0,50.0,-33.3,-50.0,500.0,-66.7,100.0,-50.0,50.0,-33.3,-50.0,100.0,-50.0,100.0,50.0,-33.3,50.0
MICHOACAN,OTRAS LEYES Y CODIGOS,LEY DE LA PROPIEDAD INDUSTRIAL (L.P.I.),-75.0,250.0,28.6,100.0,-38.9,118.2,79.2,-37.2,7.4,13.8,9.1,19.4,-34.9,-39.3,-17.6,-14.3,150.0,-16.7,-20.0
MICHOACAN,OTRAS LEYES Y CODIGOS,LEY DE MIGRACION,-100.0,,,-100.0,,,,,,,,,,,,,,,
MICHOACAN,OTRAS LEYES Y CODIGOS,LEY DE VIAS GENERALES DE COMUNICACION (L.V.G.C.),-100.0,,300.0,-25.0,100.0,-50.0,0.0,0.0,100.0,-83.3,0.0,900.0,-80.0,250.0,-85.7,200.0,66.7,-60.0,50.0
MICHOACAN,OTRAS LEYES Y CODIGOS,LEY FEDERAL DE ARMAS DE FUEGO Y EXPLOSIVOS (L.F.A.F.E.),33.3,-21.9,32.0,-15.2,1.8,-24.6,14.0,-18.4,2.5,17.1,0.0,-25.0,66.7,-45.0,81.8,-15.0,54.9,-25.3,-1.7
MICHOACAN,OTRAS LEYES Y CODIGOS,LEY FEDERAL DEL DERECHO DE AUTOR (L.F.D.A.),,,,,,,,,,,,,,,,,,,
MICHOACAN,OTRAS LEYES Y CODIGOS,LEY FEDERAL PARA PREVENIR Y SANCIONAR LOS DELITOS COMETIDOS EN MATERIA DE HIDROCARBUROS (L.F.P.S.D.C.M.H.),0.0,200.0,-33.3,-50.0,100.0,-100.0,,-100.0,,,,,0.0,-20.0,50.0,-50.0,33.3,-25.0,0.0
MICHOACAN,OTRAS LEYES Y CODIGOS,LEY GENERAL EN MATERIA DE DELITOS ELECTORALES (L.G.M.D.E.),,,,200.0,66.7,-60.0,-50.0,-100.0,,,,-100.0,,,,,,600.0,-85.7
MICHOACAN,OTRAS LEYES Y CODIGOS,"LEYES DE INSTITUCIONES DE CREDITO, INVERSION, FIANZAS Y SEGUROS",0.0,100.0,-100.0,,0.0,0.0,-100.0,,,100.0,0.0,50.0,-100.0,,50.0,-100.0,,-100.0,
MICHOACAN,OTRAS LEYES Y CODIGOS,OTRAS LEYES ESPECIALES,-56.8,181.2,55.6,-44.3,107.7,-16.0,-10.3,-49.2,145.2,-68.4,100.0,-54.2,68.2,62.2,-48.3,103.2,1.6,-7.8,27.1
MICHOACAN,OTROS DELITOS,COMETIDOS POR SERVIDORES PUBLICOS,-33.3,166.7,-50.0,50.0,-33.3,-12.5,128.6,-18.8,-38.5,25.0,-30.0,42.9,10.0,-18.2,66.7,-46.7,37.5,-27.3,62.5
MICHOACAN,OTROS DELITOS,CONTRA EL AMBIENTE Y LA GESTION AMBIENTAL,,200.0,100.0,-83.3,50.0,-100.0,,-66.7,-50.0,-100.0,,100.0,-50.0,200.0,-33.3,450.0,-54.5,80.0,44.4
MICHOACAN,OTROS DELITOS,CONTRA LA INTEGRIDAD CORPORAL,100.0,12.5,0.0,11.1,-10.0,-55.6,50.0,-16.7,20.0,-66.7,300.0,-37.5,40.0,85.7,-23.1,-60.0,275.0,-73.3,100.0
MICHOACAN,OTROS DELITOS,ELECTORALES,,,,,,,,,,,,,,,,,,,
MICHOACAN,OTROS DELITOS,EN MATERIA DE DERECHOS DE AUTOR,-77.8,200.0,83.3,27.3,-50.0,142.9,47.1,-68.0,0.0,300.0,12.5,-38.9,-27.3,18.8,-42.1,-63.6,450.0,-9.1,90.0
MICHOACAN,OTROS DELITOS,"FALSEDAD, TITULO DECIMO TERCERO",-81.8,100.0,150.0,30.0,-7.7,-50.0,16.7,-71.4,-50.0,600.0,-28.6,40.0,-42.9,-25.0,-33.3,150.0,-60.0,250.0,-57.1
MICHOACAN,OTROS DELITOS,OTROS DELITOS DEL C.P.F.,50.0,-33.3,125.0,44.4,-69.2,-50.0,500.0,-41.7,-57.1,266.7,54.5,-82.4,166.7,-75.0,250.0,0.0,-42.9,200.0,-58.3
MICHOACAN,OTROS DELITOS,PATRIMONIALES,-36.2,59.5,-20.3,63.8,0.0,26.0,-64.9,14.7,87.2,24.7,-29.7,-25.0,-16.7,65.0,50.0,-48.5,2.0,53.8,-33.8
MICHOACAN,OTROS DELITOS,VIAS DE COMUNICACION Y CORRESPONDENCIA,-100.0,,,,,-100.0,,-100.0,,,,,,,,,-100.0,,
MORELOS,CONTRA LA SALUD,COMERCIO,,-100.0,,,,-100.0,,,,,-100.0,,,,,,,,
MORELOS,CONTRA LA SALUD,OTROS,-100.0,,,,,,,,,,,,,,,,,,
MORELOS,CONTRA LA SALUD,POSESION,0.0,-100.0,,100.0,-50.0,100.0,-50.0,200.0,-100.0,,200.0,-100.0,,0.0,0.0,-100.0,,-71.4,100.0
MORELOS,CONTRA LA SALUD,PRODUCCION,,,,,,,,,,,,,,,,,,,
MORELOS,CONTRA LA SALUD,SUMINISTRO,,,,,,,,,,,,,,,,,,,
MORELOS,CONTRA LA SALUD,TRAFICO,,,,,0.0,-100.0,,,,,,,,-100.0,,,,,
MORELOS,CONTRA LA SALUD,TRANSPORTE,,,,,,,-100.0,,,,,,,,,,,,-100.0
MORELOS,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),CONTRA LA SALUD,,,,,,,,,,-100.0,,,,-100.0,,,,,
MORELOS,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),OTROS DELITOS PREVISTOS EN LA L.F.C.D.O.,,,-100.0,,,,,0.0,-100.0,,,,,-100.0,,,,0.0,-100.0
MORELOS,LEY GENERAL DE SALUD (L.G.S.),CONTRA LA SALUD EN SU MODALIDAD DE NARCOMENUDEO,,-100.0,,0.0,0.0,-100.0,,100.0,-100.0,,-33.3,-100.0,,,100.0,0.0,-100.0,,
MORELOS,LEY GENERAL DE SALUD (L.G.S.),OTROS DELITOS PREVISTOS EN LA L.G.S.,,,,,,,,,,,,,,,,,,-100.0,
MORELOS,OTRAS LEYES Y CODIGOS,CODIGO FISCAL DE LA FEDERACION (C.F.F.),-60.0,50.0,-33.3,-100.0,,-50.0,150.0,-80.0,0.0,100.0,-50.0,0.0,-100.0,,0.0,50.0,-66.7,300.0,-100.0
MORELOS,OTRAS LEYES Y CODIGOS,LEY DE LA PROPIEDAD INDUSTRIAL (L.P.I.),-100.0,,0.0,-50.0,-100.0,,-100.0,,300.0,-100.0,,-100.0,,-100.0,,,,100.0,-50.0
MORELOS,OTRAS LEYES Y CODIGOS,LEY DE MIGRACION,,,,,,,,,,,-100.0,,,,,,,,
MORELOS,OTRAS LEYES Y CODIGOS,LEY DE VIAS GENERALES DE COMUNICACION (L.V.G.C.),-68.8,140.0,-41.7,157.1,-22.2,7.1,-40.0,122.2,-30.0,35.7,-26.3,-35.7,22.2,-18.2,66.7,20.0,-27.8,38.5,-27.8
MORELOS,OTRAS LEYES Y CODIGOS,LEY FEDERAL DE ARMAS DE FUEGO Y EXPLOSIVOS (L.F.A.F.E.),-43.5,107.7,-33.3,-16.7,40.0,-47.6,54.5,-52.9,-37.5,140.0,25.0,26.7,-10.5,23.5,71.4,-16.7,-33.3,-20.0,112.5
MORELOS,OTRAS LEYES Y CODIGOS,LEY FEDERAL DEL DERECHO DE AUTOR (L.F.D.A.),,,,,,,,,,,,,,,,,,,
MORELOS,OTRAS LEYES Y CODIGOS,LEY FEDERAL PARA PREVENIR Y SANCIONAR LOS DELITOS COMETIDOS EN MATERIA DE HIDROCARBUROS (L.F.P.S.D.C.M.H.),0.0,-100.0,,-100.0,,,,,0.0,0.0,-100.0,,-100.0,,,400.0,-80.0,200.0,-66.7
MORELOS,OTRAS LEYES Y CODIGOS,LEY GENERAL EN MATERIA DE DELITOS ELECTORALES (L.G.M.D.E.),,-100.0,,,-42.9,-25.0,66.7,-100.0,,,,-100.0,,0.0,-100.0,,,200.0,-33.3
MORELOS,OTRAS LEYES Y CODIGOS,"LEYES DE INSTITUCIONES DE CREDITO, INVERSION, FIANZAS Y SEGUROS",0.0,-100.0,,0.0,0.0,-100.0,,-50.0,200.0,-66.7,100.0,-50.0,100.0,-100.0,,,0.0,300.0,0.0
MORELOS,OTRAS LEYES Y CODIGOS,OTRAS LEYES ESPECIALES,7.7,7.1,-6.7,-21.4,-18.2,-11.1,-37.5,40.0,57.1,-63.6,75.0,14.3,-37.5,40.0,14.3,-25.0,216.7,-47.4,-40.0
MORELOS,OTROS DELITOS,COMETIDOS POR SERVIDORES PUBLICOS,-18.2,-44.4,40.0,200.0,-42.9,58.3,0.0,-10.5,11.8,-15.8,0.0,-56.2,71.4,16.7,-28.6,10.0,45.5,-25.0,-50.0
MORELOS,OTROS DELITOS,CONTRA EL AMBIENTE Y LA GESTION AMBIENTAL,,100.0,150.0,0.0,-60.0,-50.0,0.0,100.0,150.0,0.0,-60.0,-100.0,,400.0,-40.0,-66.7,0.0,200.0,-33.3
MORELOS,OTROS DELITOS,CONTRA LA INTEGRIDAD CORPORAL,-81.8,50.0,-66.7,0.0,400.0,-40.0,-66.7,200.0,100.0,-100.0,,0.0,-75.0,100.0,100.0,-100.0,,,
MORELOS,OTROS DELITOS,ELECTORALES,,,,,,,-100.0,,,,,,,,,,,,
MORELOS,OTROS DELITOS,EN MATERIA DE DERECHOS DE AUTOR,,,,,,,,,,,,,,,,-100.0,,,
MORELOS,OTROS DELITOS,"FALSEDAD, TITULO DECIMO TERCERO",-50.0,200.0,33.3,0.0,0.0,-50.0,450.0,-36.4,-57.1,33.3,25.0,20.0,-16.7,0.0,60.0,-87.5,0.0,800.0,-55.6
MORELOS,OTROS DELITOS,OTROS DELITOS DEL C.P.F.,-28.6,60.0,12.5,0.0,-66.7,33.3,0.0,50.0,116.7,-61.5,-20.0,75.0,28.6,-66.7,100.0,0.0,-16.7,-60.0,100.0
MORELOS,OTROS DELITOS,PATRIMONIALES,157.1,16.7,-19.0,0.0,-11.8,0.0,-26.7,-18.2,-11.1,75.0,14.3,-31.2,0.0,63.6,-11.1,-43.8,-11.1,87.5,33.3
MORELOS,OTROS DELITOS,VIAS DE COMUNICACION Y CORRESPONDENCIA,,,,,0.0,-100.0,,,,,,,,,,,,,
NAYARIT,CONTRA LA SALUD,COMERCIO,,,-100.0,,,,,,,,,,,,,,,,
NAYARIT,CONTRA LA SALUD,OTROS,,,-100.0,,-100.0,,,,,,,-66.7,0.0,100.0,-50.0,0.0,300.0,-100.0,
NAYARIT,CONTRA LA SALUD,POSESION,-50.0,0.0,-100.0,,,100.0,0.0,-50.0,0.0,-100.0,,,,-100.0,,-100.0,,0.0,100.0
NAYARIT,CONTRA LA SALUD,PRODUCCION,,,,-100.0,,,,,,,,,,,-100.0,,,,
NAYARIT,CONTRA LA SALUD,SUMINISTRO,,,,,,,,,,,,,,,,,,,
NAYARIT,CONTRA LA SALUD,TRAFICO,,-50.0,-100.0,,0.0,-100.0,,,,100.0,0.0,-50.0,200.0,-33.3,100.0,-100.0,,,-100.0
