AÑO,ENTIDAD,LEY,CONCEPTO,TIPO,ENERO,FEBRERO,MARZO,ABRIL,MAYO,JUNIO,JULIO,AGOSTO,SEPTIEMBRE,OCTUBRE,NOVIEMBRE,DICIEMBRE
2019,DURANGO,CODIGO PENAL FEDERAL,OTROS DELITOS,"FALSEDAD, TITULO DECIMO TERCERO",8,0,3,4,4,7,3,1.0,3.0,9.0,1.0,10.0
2019,DURANGO,CODIGO PENAL FEDERAL,OTROS DELITOS,PATRIMONIALES,9,25,12,5,8,8,7,13.0,12.0,8.0,20.0,9.0
2019,DURANGO,CODIGO PENAL FEDERAL,OTROS DELITOS,VIAS DE COMUNICACION Y CORRESPONDENCIA,0,1,0,1,0,0,1,0.0,0.0,0.0,0.0,0.0
2019,DURANGO,CODIGO PENAL FEDERAL,OTROS DELITOS,OTROS DELITOS DEL C.P.F.,1,4,5,3,4,1,2,4.0,7.0,4.0,3.0,1.0
2019,GUANAJUATO,CODIGO PENAL FEDERAL,CONTRA LA SALUD,PRODUCCION,1,0,2,2,4,1,0,0.0,0.0,0.0,0.0,0.0
2019,GUANAJUATO,CODIGO PENAL FEDERAL,CONTRA LA SALUD,TRANSPORTE,0,0,0,0,0,0,0,0.0,0.0,2.0,0.0,0.0
2019,GUANAJUATO,CODIGO PENAL FEDERAL,CONTRA LA SALUD,TRAFICO,0,0,0,0,0,0,0,0.0,2.0,1.0,0.0,0.0
2019,GUANAJUATO,CODIGO PENAL FEDERAL,CONTRA LA SALUD,COMERCIO,0,0,0,0,0,0,0,1.0,0.0,1.0,0.0,0.0
2019,GUANAJUATO,CODIGO PENAL FEDERAL,CONTRA LA SALUD,SUMINISTRO,0,0,0,0,1,0,0,0.0,1.0,2.0,0.0,0.0
2019,GUANAJUATO,CODIGO PENAL FEDERAL,CONTRA LA SALUD,POSESION,17,9,15,19,15,16,16,18.0,14.0,8.0,20.0,10.0
2019,GUANAJUATO,CODIGO PENAL FEDERAL,CONTRA LA SALUD,OTROS,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2019,GUANAJUATO,CODIGO PENAL FEDERAL,OTROS DELITOS,COMETIDOS POR SERVIDORES PUBLICOS,6,11,13,10,5,7,8,6.0,6.0,10.0,4.0,8.0
2019,GUANAJUATO,CODIGO PENAL FEDERAL,OTROS DELITOS,CONTRA EL AMBIENTE Y LA GESTION AMBIENTAL,2,3,1,2,2,1,3,2.0,1.0,3.0,1.0,0.0
2019,GUANAJUATO,CODIGO PENAL FEDERAL,OTROS DELITOS,CONTRA LA INTEGRIDAD CORPORAL,3,1,3,4,2,2,4,5.0,2.0,0.0,3.0,3.0
2019,GUANAJUATO,CODIGO PENAL FEDERAL,OTROS DELITOS,ELECTORALES,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2019,GUANAJUATO,CODIGO PENAL FEDERAL,OTROS DELITOS,EN MATERIA DE DERECHOS DE AUTOR,7,5,6,5,5,5,3,2.0,0.0,0.0,3.0,1.0
2019,GUANAJUATO,CODIGO PENAL FEDERAL,OTROS DELITOS,"FALSEDAD, TITULO DECIMO TERCERO",14,4,8,4,8,6,4,11.0,4.0,12.0,14.0,42.0
2019,GUANAJUATO,CODIGO PENAL FEDERAL,OTROS DELITOS,PATRIMONIALES,212,175,153,140,208,190,216,235.0,172.0,201.0,202.0,200.0
2019,GUANAJUATO,CODIGO PENAL FEDERAL,OTROS DELITOS,VIAS DE COMUNICACION Y CORRESPONDENCIA,0,1,0,0,1,0,0,1.0,2.0,1.0,0.0,0.0
2019,GUANAJUATO,CODIGO PENAL FEDERAL,OTROS DELITOS,OTROS DELITOS DEL C.P.F.,10,12,5,6,8,9,8,10.0,7.0,6.0,5.0,7.0
2019,GUERRERO,CODIGO PENAL FEDERAL,CONTRA LA SALUD,PRODUCCION,0,3,2,0,3,5,0,2.0,0.0,0.0,0.0,0.0
2019,GUERRERO,CODIGO PENAL FEDERAL,CONTRA LA SALUD,TRANSPORTE,1,3,4,0,0,0,1,1.0,0.0,1.0,2.0,4.0
2019,GUERRERO,CODIGO PENAL FEDERAL,CONTRA LA SALUD,TRAFICO,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2019,GUERRERO,CODIGO PENAL FEDERAL,CONTRA LA SALUD,COMERCIO,0,1,3,5,0,0,0,0.0,0.0,1.0,3.0,1.0
2019,GUERRERO,CODIGO PENAL FEDERAL,CONTRA LA SALUD,SUMINISTRO,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0
2019,GUERRERO,CODIGO PENAL FEDERAL,CONTRA LA SALUD,POSESION,2,2,2,8,1,3,3,4.0,2.0,6.0,4.0,7.0
2019,GUERRERO,CODIGO PENAL FEDERAL,CONTRA LA SALUD,OTROS,4,9,11,5,7,4,2,3.0,1.0,8.0,15.0,4.0
2019,GUERRERO,CODIGO PENAL FEDERAL,OTROS DELITOS,COMETIDOS POR SERVIDORES PUBLICOS,10,20,8,12,4,8,15,8.0,4.0,4.0,4.0,8.0
2019,GUERRERO,CODIGO PENAL FEDERAL,OTROS DELITOS,CONTRA EL AMBIENTE Y LA GESTION AMBIENTAL,2,0,3,6,2,1,1,4.0,4.0,5.0,4.0,0.0
2019,GUERRERO,CODIGO PENAL FEDERAL,OTROS DELITOS,CONTRA LA INTEGRIDAD CORPORAL,5,5,4,10,5,3,7,3.0,2.0,5.0,5.0,0.0
2019,GUERRERO,CODIGO PENAL FEDERAL,OTROS DELITOS,ELECTORALES,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0
2019,GUERRERO,CODIGO PENAL FEDERAL,OTROS DELITOS,EN MATERIA DE DERECHOS DE AUTOR,0,0,0,0,0,0,0,0.0,0.0,0.0,2.0,0.0
2019,GUERRERO,CODIGO PENAL FEDERAL,OTROS DELITOS,"FALSEDAD, TITULO DECIMO TERCERO",2,3,8,1,7,2,1,5.0,1.0,3.0,2.0,4.0
2019,GUERRERO,CODIGO PENAL FEDERAL,OTROS DELITOS,PATRIMONIALES,11,19,11,13,19,9,15,18.0,10.0,16.0,34.0,14.0
2019,GUERRERO,CODIGO PENAL FEDERAL,OTROS DELITOS,VIAS DE COMUNICACION Y CORRESPONDENCIA,0,0,0,2,0,3,0,2.0,0.0,0.0,0.0,0.0
2019,GUERRERO,CODIGO PENAL FEDERAL,OTROS DELITOS,OTROS DELITOS DEL C.P.F.,4,7,3,2,2,6,6,3.0,3.0,6.0,5.0,8.0
2019,HIDALGO,CODIGO PENAL FEDERAL,CONTRA LA SALUD,PRODUCCION,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2019,HIDALGO,CODIGO PENAL FEDERAL,CONTRA LA SALUD,TRANSPORTE,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0
2019,HIDALGO,CODIGO PENAL FEDERAL,CONTRA LA SALUD,TRAFICO,0,0,0,0,0,0,0,4.0,0.0,0.0,0.0,0.0
2019,HIDALGO,CODIGO PENAL FEDERAL,CONTRA LA SALUD,COMERCIO,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0
2019,HIDALGO,CODIGO PENAL FEDERAL,CONTRA LA SALUD,SUMINISTRO,0,0,0,1,0,2,0,0.0,0.0,3.0,0.0,3.0
2019,HIDALGO,CODIGO PENAL FEDERAL,CONTRA LA SALUD,POSESION,2,7,1,2,3,0,2,0.0,2.0,2.0,1.0,0.0
2019,HIDALGO,CODIGO PENAL FEDERAL,CONTRA LA SALUD,OTROS,1,0,3,1,1,0,1,0.0,0.0,1.0,2.0,0.0
2019,HIDALGO,CODIGO PENAL FEDERAL,OTROS DELITOS,COMETIDOS POR SERVIDORES PUBLICOS,2,11,7,7,7,4,3,5.0,8.0,13.0,8.0,10.0
2019,HIDALGO,CODIGO PENAL FEDERAL,OTROS DELITOS,CONTRA EL AMBIENTE Y LA GESTION AMBIENTAL,0,0,5,0,2,0,0,5.0,4.0,3.0,3.0,3.0
2019,HIDALGO,CODIGO PENAL FEDERAL,OTROS DELITOS,CONTRA LA INTEGRIDAD CORPORAL,0,1,1,2,1,1,1,0.0,2.0,4.0,1.0,1.0
2019,HIDALGO,CODIGO PENAL FEDERAL,OTROS DELITOS,ELECTORALES,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2019,HIDALGO,CODIGO PENAL FEDERAL,OTROS DELITOS,EN MATERIA DE DERECHOS DE AUTOR,0,1,1,0,1,2,0,1.0,1.0,1.0,0.0,0.0
2019,HIDALGO,CODIGO PENAL FEDERAL,OTROS DELITOS,"FALSEDAD, TITULO DECIMO TERCERO",13,10,14,2,6,10,6,8.0,4.0,6.0,3.0,3.0
2019,HIDALGO,CODIGO PENAL FEDERAL,OTROS DELITOS,PATRIMONIALES,38,225,70,80,104,62,75,80.0,89.0,111.0,82.0,65.0
2019,HIDALGO,CODIGO PENAL FEDERAL,OTROS DELITOS,VIAS DE COMUNICACION Y CORRESPONDENCIA,0,0,0,0,0,0,0,0.0,0.0,3.0,1.0,0.0
2019,HIDALGO,CODIGO PENAL FEDERAL,OTROS DELITOS,OTROS DELITOS DEL C.P.F.,8,10,6,9,5,7,4,5.0,5.0,3.0,4.0,4.0
2019,JALISCO,CODIGO PENAL FEDERAL,CONTRA LA SALUD,PRODUCCION,4,3,13,15,36,19,12,24.0,27.0,21.0,15.0,9.0
2019,JALISCO,CODIGO PENAL FEDERAL,CONTRA LA SALUD,TRANSPORTE,7,4,2,0,0,0,0,1.0,0.0,0.0,0.0,0.0
2019,JALISCO,CODIGO PENAL FEDERAL,CONTRA LA SALUD,TRAFICO,4,3,7,2,2,3,3,1.0,3.0,0.0,5.0,3.0
2019,JALISCO,CODIGO PENAL FEDERAL,CONTRA LA SALUD,COMERCIO,1,0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0
2019,JALISCO,CODIGO PENAL FEDERAL,CONTRA LA SALUD,SUMINISTRO,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0
2019,JALISCO,CODIGO PENAL FEDERAL,CONTRA LA SALUD,POSESION,15,9,21,16,14,12,21,15.0,19.0,15.0,12.0,6.0
2019,JALISCO,CODIGO PENAL FEDERAL,CONTRA LA SALUD,OTROS,4,5,4,6,12,2,10,8.0,6.0,3.0,9.0,0.0
2019,JALISCO,CODIGO PENAL FEDERAL,OTROS DELITOS,COMETIDOS POR SERVIDORES PUBLICOS,13,13,17,21,29,26,19,23.0,19.0,27.0,21.0,11.0
2019,JALISCO,CODIGO PENAL FEDERAL,OTROS DELITOS,CONTRA EL AMBIENTE Y LA GESTION AMBIENTAL,4,3,10,9,13,15,7,6.0,10.0,6.0,8.0,4.0
2019,JALISCO,CODIGO PENAL FEDERAL,OTROS DELITOS,CONTRA LA INTEGRIDAD CORPORAL,1,2,9,6,4,5,9,6.0,3.0,3.0,3.0,3.0
2019,JALISCO,CODIGO PENAL FEDERAL,OTROS DELITOS,ELECTORALES,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0
2019,JALISCO,CODIGO PENAL FEDERAL,OTROS DELITOS,EN MATERIA DE DERECHOS DE AUTOR,5,2,0,6,2,2,2,4.0,1.0,4.0,2.0,1.0
2019,JALISCO,CODIGO PENAL FEDERAL,OTROS DELITOS,"FALSEDAD, TITULO DECIMO TERCERO",16,11,16,24,20,16,24,25.0,14.0,11.0,13.0,3.0
2019,JALISCO,CODIGO PENAL FEDERAL,OTROS DELITOS,PATRIMONIALES,128,125,176,125,119,120,120,179.0,126.0,140.0,125.0,97.0
2019,JALISCO,CODIGO PENAL FEDERAL,OTROS DELITOS,VIAS DE COMUNICACION Y CORRESPONDENCIA,3,3,1,5,28,6,2,0.0,1.0,0.0,2.0,0.0
2019,JALISCO,CODIGO PENAL FEDERAL,OTROS DELITOS,OTROS DELITOS DEL C.P.F.,12,15,24,30,22,12,20,21.0,13.0,23.0,19.0,14.0
2019,MEXICO,CODIGO PENAL FEDERAL,CONTRA LA SALUD,PRODUCCION,10,3,14,10,13,8,4,2.0,3.0,2.0,7.0,0.0
2019,MEXICO,CODIGO PENAL FEDERAL,CONTRA LA SALUD,TRANSPORTE,0,0,0,0,0,0,4,5.0,3.0,3.0,2.0,1.0
2019,MEXICO,CODIGO PENAL FEDERAL,CONTRA LA SALUD,TRAFICO,5,2,17,7,5,0,3,5.0,5.0,3.0,6.0,10.0
2019,MEXICO,CODIGO PENAL FEDERAL,CONTRA LA SALUD,COMERCIO,0,0,0,0,0,0,4,7.0,2.0,2.0,2.0,0.0
2019,MEXICO,CODIGO PENAL FEDERAL,CONTRA LA SALUD,SUMINISTRO,0,0,0,0,2,0,0,0.0,2.0,1.0,0.0,0.0
2019,MEXICO,CODIGO PENAL FEDERAL,CONTRA LA SALUD,POSESION,12,14,24,13,16,14,9,6.0,7.0,11.0,13.0,7.0
2019,MEXICO,CODIGO PENAL FEDERAL,CONTRA LA SALUD,OTROS,0,0,3,0,0,2,2,0.0,1.0,0.0,0.0,0.0
2019,MEXICO,CODIGO PENAL FEDERAL,OTROS DELITOS,COMETIDOS POR SERVIDORES PUBLICOS,10,23,44,27,18,18,13,14.0,21.0,21.0,34.0,25.0
2019,MEXICO,CODIGO PENAL FEDERAL,OTROS DELITOS,CONTRA EL AMBIENTE Y LA GESTION AMBIENTAL,11,8,7,14,5,22,8,5.0,15.0,7.0,11.0,6.0
2019,MEXICO,CODIGO PENAL FEDERAL,OTROS DELITOS,CONTRA LA INTEGRIDAD CORPORAL,3,7,12,6,4,5,5,3.0,3.0,5.0,5.0,7.0
2019,MEXICO,CODIGO PENAL FEDERAL,OTROS DELITOS,ELECTORALES,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0
2019,MEXICO,CODIGO PENAL FEDERAL,OTROS DELITOS,EN MATERIA DE DERECHOS DE AUTOR,0,0,1,3,3,1,0,4.0,0.0,3.0,0.0,0.0
2019,MEXICO,CODIGO PENAL FEDERAL,OTROS DELITOS,"FALSEDAD, TITULO DECIMO TERCERO",14,12,25,21,16,23,22,7.0,13.0,27.0,17.0,12.0
2019,MEXICO,CODIGO PENAL FEDERAL,OTROS DELITOS,PATRIMONIALES,162,110,197,153,138,150,146,146.0,117.0,152.0,146.0,148.0
2019,MEXICO,CODIGO PENAL FEDERAL,OTROS DELITOS,VIAS DE COMUNICACION Y CORRESPONDENCIA,5,2,8,3,2,3,1,1.0,0.0,1.0,6.0,1.0
2019,MEXICO,CODIGO PENAL FEDERAL,OTROS DELITOS,OTROS DELITOS DEL C.P.F.,26,21,55,22,19,21,25,26.0,15.0,23.0,27.0,29.0
2019,MICHOACAN,CODIGO PENAL FEDERAL,CONTRA LA SALUD,PRODUCCION,2,1,1,2,22,12,2,1.0,1.0,0.0,0.0,0.0
2019,MICHOACAN,CODIGO PENAL FEDERAL,CONTRA LA SALUD,TRANSPORTE,2,4,9,3,0,0,1,0.0,1.0,0.0,0.0,1.0
2019,MICHOACAN,CODIGO PENAL FEDERAL,CONTRA LA SALUD,TRAFICO,0,0,0,0,0,0,3,2.0,3.0,6.0,1.0,3.0
2019,MICHOACAN,CODIGO PENAL FEDERAL,CONTRA LA SALUD,COMERCIO,0,3,9,21,0,0,3,0.0,1.0,0.0,1.0,0.0
2019,MICHOACAN,CODIGO PENAL FEDERAL,CONTRA LA SALUD,SUMINISTRO,0,0,0,0,0,3,1,1.0,1.0,0.0,0.0,0.0
2019,MICHOACAN,CODIGO PENAL FEDERAL,CONTRA LA SALUD,POSESION,27,16,22,15,11,8,9,12.0,15.0,19.0,8.0,8.0
2019,MICHOACAN,CODIGO PENAL FEDERAL,CONTRA LA SALUD,OTROS,0,5,3,3,0,0,0,5.0,0.0,1.0,0.0,0.0
2019,MICHOACAN,CODIGO PENAL FEDERAL,OTROS DELITOS,COMETIDOS POR SERVIDORES PUBLICOS,9,54,20,17,16,19,25,17.0,7.0,14.0,12.0,16.0
2019,MICHOACAN,CODIGO PENAL FEDERAL,OTROS DELITOS,CONTRA EL AMBIENTE Y LA GESTION AMBIENTAL,7,20,4,10,10,6,11,16.0,5.0,2.0,4.0,4.0
2019,MICHOACAN,CODIGO PENAL FEDERAL,OTROS DELITOS,CONTRA LA INTEGRIDAD CORPORAL,12,26,18,20,16,11,13,7.0,6.0,6.0,9.0,3.0
2019,MICHOACAN,CODIGO PENAL FEDERAL,OTROS DELITOS,ELECTORALES,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2019,MICHOACAN,CODIGO PENAL FEDERAL,OTROS DELITOS,EN MATERIA DE DERECHOS DE AUTOR,0,1,1,1,2,1,0,0.0,0.0,0.0,0.0,1.0
2019,MICHOACAN,CODIGO PENAL FEDERAL,OTROS DELITOS,"FALSEDAD, TITULO DECIMO TERCERO",9,14,25,8,8,10,11,6.0,1.0,7.0,12.0,2.0
2019,MICHOACAN,CODIGO PENAL FEDERAL,OTROS DELITOS,PATRIMONIALES,42,172,59,73,57,84,60,39.0,40.0,53.0,83.0,33.0
2019,MICHOACAN,CODIGO PENAL FEDERAL,OTROS DELITOS,VIAS DE COMUNICACION Y CORRESPONDENCIA,1,7,1,1,0,0,3,0.0,2.0,1.0,1.0,0.0
2019,MICHOACAN,CODIGO PENAL FEDERAL,OTROS DELITOS,OTROS DELITOS DEL C.P.F.,2,15,6,8,10,7,6,13.0,12.0,7.0,6.0,5.0
2019,MORELOS,CODIGO PENAL FEDERAL,CONTRA LA SALUD,PRODUCCION,0,2,0,1,0,1,0,2.0,2.0,0.0,0.0,0.0
2019,MORELOS,CODIGO PENAL FEDERAL,CONTRA LA SALUD,TRANSPORTE,0,0,0,0,0,0,0,0.0,1.0,2.0,0.0,0.0
2019,MORELOS,CODIGO PENAL FEDERAL,CONTRA LA SALUD,TRAFICO,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2019,MORELOS,CODIGO PENAL FEDERAL,CONTRA LA SALUD,COMERCIO,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2019,MORELOS,CODIGO PENAL FEDERAL,CONTRA LA SALUD,SUMINISTRO,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0
2019,MORELOS,CODIGO PENAL FEDERAL,CONTRA LA SALUD,POSESION,1,1,1,0,1,1,1,2.0,0.0,1.0,0.0,1.0
2019,MORELOS,CODIGO PENAL FEDERAL,CONTRA LA SALUD,OTROS,0,0,0,0,0,0,0,0.0,0.0,0.0,4.0,0.0
2019,MORELOS,CODIGO PENAL FEDERAL,OTROS DELITOS,COMETIDOS POR SERVIDORES PUBLICOS,12,8,3,2,4,11,9,8.0,5.0,11.0,4.0,8.0
2019,MORELOS,CODIGO PENAL FEDERAL,OTROS DELITOS,CONTRA EL AMBIENTE Y LA GESTION AMBIENTAL,2,0,0,3,2,1,0,0.0,6.0,2.0,0.0,0.0
2019,MORELOS,CODIGO PENAL FEDERAL,OTROS DELITOS,CONTRA LA INTEGRIDAD CORPORAL,2,1,3,1,2,2,2,0.0,0.0,3.0,0.0,1.0
2019,MORELOS,CODIGO PENAL FEDERAL,OTROS DELITOS,ELECTORALES,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2019,MORELOS,CODIGO PENAL FEDERAL,OTROS DELITOS,EN MATERIA DE DERECHOS DE AUTOR,4,1,0,1,0,0,0,2.0,4.0,0.0,0.0,0.0
2019,MORELOS,CODIGO PENAL FEDERAL,OTROS DELITOS,"FALSEDAD, TITULO DECIMO TERCERO",13,9,8,2,6,5,8,7.0,8.0,3.0,8.0,4.0
2019,MORELOS,CODIGO PENAL FEDERAL,OTROS DELITOS,PATRIMONIALES,8,23,15,18,9,15,14,9.0,10.0,15.0,10.0,15.0
2019,MORELOS,CODIGO PENAL FEDERAL,OTROS DELITOS,VIAS DE COMUNICACION Y CORRESPONDENCIA,5,9,3,2,7,8,15,12.0,1.0,4.0,1.0,0.0
2019,MORELOS,CODIGO PENAL FEDERAL,OTROS DELITOS,OTROS DELITOS DEL C.P.F.,6,11,4,3,3,2,2,1.0,5.0,2.0,3.0,6.0
2019,NAYARIT,CODIGO PENAL FEDERAL,CONTRA LA SALUD,PRODUCCION,0,1,2,2,8,0,0,0.0,0.0,1.0,0.0,0.0
2019,NAYARIT,CODIGO PENAL FEDERAL,CONTRA LA SALUD,TRANSPORTE,2,2,1,0,0,1,2,1.0,0.0,2.0,0.0,0.0
2019,NAYARIT,CODIGO PENAL FEDERAL,CONTRA LA SALUD,TRAFICO,0,0,0,0,0,0,0,2.0,2.0,0.0,1.0,2.0
2019,NAYARIT,CODIGO PENAL FEDERAL,CONTRA LA SALUD,COMERCIO,1,6,7,3,0,0,1,0.0,0.0,3.0,0.0,0.0
2019,NAYARIT,CODIGO PENAL FEDERAL,CONTRA LA SALUD,SUMINISTRO,0,0,0,0,1,0,2,0.0,0.0,0.0,0.0,0.0
2019,NAYARIT,CODIGO PENAL FEDERAL,CONTRA LA SALUD,POSESION,3,1,0,2,3,1,4,3.0,1.0,0.0,0.0,3.0
2019,NAYARIT,CODIGO PENAL FEDERAL,CONTRA LA SALUD,OTROS,1,2,3,2,1,1,0,1.0,0.0,0.0,0.0,0.0
2019,NAYARIT,CODIGO PENAL FEDERAL,OTROS DELITOS,COMETIDOS POR SERVIDORES PUBLICOS,3,6,5,1,3,5,7,3.0,12.0,4.0,9.0,3.0
2019,NAYARIT,CODIGO PENAL FEDERAL,OTROS DELITOS,CONTRA EL AMBIENTE Y LA GESTION AMBIENTAL,0,3,1,2,1,1,1,1.0,2.0,2.0,3.0,2.0
2019,NAYARIT,CODIGO PENAL FEDERAL,OTROS DELITOS,CONTRA LA INTEGRIDAD CORPORAL,0,0,0,1,1,1,2,0.0,0.0,1.0,0.0,0.0
2019,NAYARIT,CODIGO PENAL FEDERAL,OTROS DELITOS,ELECTORALES,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2019,NAYARIT,CODIGO PENAL FEDERAL,OTROS DELITOS,EN MATERIA DE DERECHOS DE AUTOR,3,1,1,1,1,2,4,0.0,0.0,1.0,0.0,0.0
2019,NAYARIT,CODIGO PENAL FEDERAL,OTROS DELITOS,"FALSEDAD, TITULO DECIMO TERCERO",1,3,1,4,1,5,3,1.0,2.0,3.0,3.0,2.0
2019,NAYARIT,CODIGO PENAL FEDERAL,OTROS DELITOS,PATRIMONIALES,4,9,5,4,6,3,7,4.0,5.0,15.0,8.0,8.0
2019,NAYARIT,CODIGO PENAL FEDERAL,OTROS DELITOS,VIAS DE COMUNICACION Y CORRESPONDENCIA,1,0,1,0,4,3,2,3.0,1.0,0.0,1.0,1.0
2019,NAYARIT,CODIGO PENAL FEDERAL,OTROS DELITOS,OTROS DELITOS DEL C.P.F.,2,1,4,2,2,3,7,5.0,4.0,5.0,4.0,5.0
2019,NUEVO LEON,CODIGO PENAL FEDERAL,CONTRA LA SALUD,PRODUCCION,0,0,0,0,7,7,1,0.0,0.0,0.0,0.0,0.0
2019,NUEVO LEON,CODIGO PENAL FEDERAL,CONTRA LA SALUD,TRANSPORTE,14,12,15,15,0,0,9,1.0,4.0,3.0,1.0,6.0
2019,NUEVO LEON,CODIGO PENAL FEDERAL,CONTRA LA SALUD,TRAFICO,1,1,0,1,0,2,5,4.0,7.0,11.0,6.0,3.0
2019,NUEVO LEON,CODIGO PENAL FEDERAL,CONTRA LA SALUD,COMERCIO,0,0,0,0,0,0,2,2.0,2.0,5.0,0.0,1.0
2019,NUEVO LEON,CODIGO PENAL FEDERAL,CONTRA LA SALUD,SUMINISTRO,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2019,NUEVO LEON,CODIGO PENAL FEDERAL,CONTRA LA SALUD,POSESION,15,9,19,16,18,12,10,17.0,9.0,7.0,7.0,7.0
2019,NUEVO LEON,CODIGO PENAL FEDERAL,CONTRA LA SALUD,OTROS,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2019,NUEVO LEON,CODIGO PENAL FEDERAL,OTROS DELITOS,COMETIDOS POR SERVIDORES PUBLICOS,5,25,17,10,15,10,7,11.0,11.0,16.0,12.0,6.0
2019,NUEVO LEON,CODIGO PENAL FEDERAL,OTROS DELITOS,CONTRA EL AMBIENTE Y LA GESTION AMBIENTAL,0,3,3,4,2,3,7,2.0,3.0,0.0,1.0,6.0
2019,NUEVO LEON,CODIGO PENAL FEDERAL,OTROS DELITOS,CONTRA LA INTEGRIDAD CORPORAL,1,0,0,3,0,0,2,2.0,0.0,1.0,0.0,0.0
2019,NUEVO LEON,CODIGO PENAL FEDERAL,OTROS DELITOS,ELECTORALES,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2019,NUEVO LEON,CODIGO PENAL FEDERAL,OTROS DELITOS,EN MATERIA DE DERECHOS DE AUTOR,0,1,0,1,0,0,0,0.0,0.0,0.0,1.0,0.0
2019,NUEVO LEON,CODIGO PENAL FEDERAL,OTROS DELITOS,"FALSEDAD, TITULO DECIMO TERCERO",5,10,4,8,10,9,5,7.0,3.0,8.0,7.0,6.0
2019,NUEVO LEON,CODIGO PENAL FEDERAL,OTROS DELITOS,PATRIMONIALES,60,30,24,13,17,24,34,42.0,40.0,18.0,56.0,50.0
2019,NUEVO LEON,CODIGO PENAL FEDERAL,OTROS DELITOS,VIAS DE COMUNICACION Y CORRESPONDENCIA,0,3,4,0,0,4,3,0.0,1.0,0.0,0.0,1.0
2019,NUEVO LEON,CODIGO PENAL FEDERAL,OTROS DELITOS,OTROS DELITOS DEL C.P.F.,5,9,3,7,1,3,3,7.0,11.0,2.0,8.0,2.0
2019,OAXACA,CODIGO PENAL FEDERAL,CONTRA LA SALUD,PRODUCCION,2,5,3,2,0,1,1,0.0,0.0,0.0,0.0,0.0
2019,OAXACA,CODIGO PENAL FEDERAL,CONTRA LA SALUD,TRANSPORTE,0,0,0,0,2,0,1,2.0,2.0,3.0,5.0,1.0
2019,OAXACA,CODIGO PENAL FEDERAL,CONTRA LA SALUD,TRAFICO,0,0,0,0,0,0,0,3.0,3.0,4.0,0.0,3.0
2019,OAXACA,CODIGO PENAL FEDERAL,CONTRA LA SALUD,COMERCIO,0,0,0,0,0,0,0,1.0,0.0,0.0,2.0,1.0
2019,OAXACA,CODIGO PENAL FEDERAL,CONTRA LA SALUD,SUMINISTRO,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2019,OAXACA,CODIGO PENAL FEDERAL,CONTRA LA SALUD,POSESION,1,1,3,0,4,1,0,0.0,6.0,3.0,1.0,3.0
2019,OAXACA,CODIGO PENAL FEDERAL,CONTRA LA SALUD,OTROS,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2019,OAXACA,CODIGO PENAL FEDERAL,OTROS DELITOS,COMETIDOS POR SERVIDORES PUBLICOS,7,13,14,19,10,14,12,11.0,12.0,8.0,6.0,16.0
2019,OAXACA,CODIGO PENAL FEDERAL,OTROS DELITOS,CONTRA EL AMBIENTE Y LA GESTION AMBIENTAL,6,7,13,7,6,8,9,12.0,5.0,5.0,3.0,3.0
2019,OAXACA,CODIGO PENAL FEDERAL,OTROS DELITOS,CONTRA LA INTEGRIDAD CORPORAL,5,7,10,3,2,4,5,6.0,2.0,3.0,2.0,2.0
2019,OAXACA,CODIGO PENAL FEDERAL,OTROS DELITOS,ELECTORALES,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2019,OAXACA,CODIGO PENAL FEDERAL,OTROS DELITOS,EN MATERIA DE DERECHOS DE AUTOR,1,0,0,1,1,0,1,0.0,1.0,0.0,0.0,0.0
2019,OAXACA,CODIGO PENAL FEDERAL,OTROS DELITOS,"FALSEDAD, TITULO DECIMO TERCERO",5,9,10,3,6,11,7,8.0,14.0,5.0,7.0,12.0
