ENTIDAD,CONCEPTO,TIPO,2023-12,2024-01,2024-02,2024-03,2024-04,2024-05,2024-06,2024-07,2024-08,2024-09,2024-10,2024-11,2024-12,2025-01,2025-02,2025-03,2025-04,2025-05,2025-06,2025-07
QUINTANA ROO,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),CONTRA LA SALUD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QUINTANA ROO,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),OTROS DELITOS PREVISTOS EN LA L.F.C.D.O.,1,0,0,1,1,1,0,0,1,0,1,0,2,2,0,1,2,0,1,0
QUINTANA ROO,LEY GENERAL DE SALUD (L.G.S.),CONTRA LA SALUD EN SU MODALIDAD DE NARCOMENUDEO,0,1,1,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0
QUINTANA ROO,LEY GENERAL DE SALUD (L.G.S.),OTROS DELITOS PREVISTOS EN LA L.G.S.,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
QUINTANA ROO,OTRAS LEYES Y CODIGOS,CODIGO FISCAL DE LA FEDERACION (C.F.F.),4,2,3,3,2,3,4,3,4,4,3,5,5,0,2,1,2,3,4,1
QUINTANA ROO,OTRAS LEYES Y CODIGOS,LEY DE LA PROPIEDAD INDUSTRIAL (L.P.I.),4,2,0,4,2,3,2,0,0,0,0,1,1,0,1,1,0,1,0,1
QUINTANA ROO,OTRAS LEYES Y CODIGOS,LEY DE MIGRACION,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0
QUINTANA ROO,OTRAS LEYES Y CODIGOS,LEY DE VIAS GENERALES DE COMUNICACION (L.V.G.C.),1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
QUINTANA ROO,OTRAS LEYES Y CODIGOS,LEY FEDERAL DE ARMAS DE FUEGO Y EXPLOSIVOS (L.F.A.F.E.),21,22,21,14,19,28,25,24,20,24,12,22,16,15,13,10,12,10,12,10
QUINTANA ROO,OTRAS LEYES Y CODIGOS,LEY FEDERAL DEL DERECHO DE AUTOR (L.F.D.A.),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QUINTANA ROO,OTRAS LEYES Y CODIGOS,LEY FEDERAL PARA PREVENIR Y SANCIONAR LOS DELITOS COMETIDOS EN MATERIA DE HIDROCARBUROS (L.F.P.S.D.C.M.H.),1,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,2
QUINTANA ROO,OTRAS LEYES Y CODIGOS,LEY GENERAL EN MATERIA DE DELITOS ELECTORALES (L.G.M.D.E.),0,0,1,0,1,0,0,1,0,0,2,0,0,0,1,0,0,0,0,1
QUINTANA ROO,OTRAS LEYES Y CODIGOS,"LEYES DE INSTITUCIONES DE CREDITO, INVERSION, FIANZAS Y SEGUROS",0,0,0,0,3,2,1,2,1,2,0,2,0,1,0,1,0,1,1,1
QUINTANA ROO,OTRAS LEYES Y CODIGOS,OTRAS LEYES ESPECIALES,6,1,5,9,9,10,4,2,4,3,1,4,5,5,2,1,2,3,1,5
QUINTANA ROO,OTROS DELITOS,COMETIDOS POR SERVIDORES PUBLICOS,3,5,5,7,3,10,7,3,10,1,7,2,9,4,4,4,3,6,4,3
QUINTANA ROO,OTROS DELITOS,CONTRA EL AMBIENTE Y LA GESTION AMBIENTAL,4,4,0,2,2,3,0,0,6,2,1,4,2,2,3,3,1,2,2,4
QUINTANA ROO,OTROS DELITOS,CONTRA LA INTEGRIDAD CORPORAL,1,4,0,1,0,1,0,1,1,1,2,1,2,0,0,0,0,0,1,1
QUINTANA ROO,OTROS DELITOS,ELECTORALES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QUINTANA ROO,OTROS DELITOS,EN MATERIA DE DERECHOS DE AUTOR,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
QUINTANA ROO,OTROS DELITOS,"FALSEDAD, TITULO DECIMO TERCERO",2,2,9,3,16,2,8,8,3,4,7,4,3,3,2,3,2,1,1,4
QUINTANA ROO,OTROS DELITOS,OTROS DELITOS DEL C.P.F.,3,8,0,3,2,6,3,6,2,4,2,4,2,2,7,1,1,0,2,1
QUINTANA ROO,OTROS DELITOS,PATRIMONIALES,7,8,8,10,16,5,18,4,21,26,5,8,17,10,17,20,18,19,17,18
QUINTANA ROO,OTROS DELITOS,VIAS DE COMUNICACION Y CORRESPONDENCIA,0,1,0,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0
SAN LUIS POTOSI,CONTRA LA SALUD,COMERCIO,3,6,3,4,3,2,5,0,2,0,10,3,4,3,10,8,2,1,4,4
SAN LUIS POTOSI,CONTRA LA SALUD,OTROS,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0
SAN LUIS POTOSI,CONTRA LA SALUD,POSESION,12,12,4,8,6,8,8,2,4,5,8,6,9,5,10,2,2,8,9,13
SAN LUIS POTOSI,CONTRA LA SALUD,PRODUCCION,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
SAN LUIS POTOSI,CONTRA LA SALUD,SUMINISTRO,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
SAN LUIS POTOSI,CONTRA LA SALUD,TRAFICO,4,5,2,6,4,5,2,4,3,2,7,7,3,4,9,4,3,4,5,13
SAN LUIS POTOSI,CONTRA LA SALUD,TRANSPORTE,3,5,2,1,3,7,5,8,8,4,8,6,4,1,1,5,6,5,0,2
SAN LUIS POTOSI,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),CONTRA LA SALUD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
SAN LUIS POTOSI,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),OTROS DELITOS PREVISTOS EN LA L.F.C.D.O.,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SAN LUIS POTOSI,LEY GENERAL DE SALUD (L.G.S.),CONTRA LA SALUD EN SU MODALIDAD DE NARCOMENUDEO,3,0,1,1,2,1,1,2,1,0,1,1,1,2,3,2,0,0,1,3
SAN LUIS POTOSI,LEY GENERAL DE SALUD (L.G.S.),OTROS DELITOS PREVISTOS EN LA L.G.S.,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
SAN LUIS POTOSI,OTRAS LEYES Y CODIGOS,CODIGO FISCAL DE LA FEDERACION (C.F.F.),9,1,1,3,1,2,2,2,1,2,5,3,3,2,0,3,2,2,1,3
SAN LUIS POTOSI,OTRAS LEYES Y CODIGOS,LEY DE LA PROPIEDAD INDUSTRIAL (L.P.I.),1,0,2,1,0,0,0,2,0,0,0,0,0,0,0,2,0,1,0,1
SAN LUIS POTOSI,OTRAS LEYES Y CODIGOS,LEY DE MIGRACION,4,2,1,1,1,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0
SAN LUIS POTOSI,OTRAS LEYES Y CODIGOS,LEY DE VIAS GENERALES DE COMUNICACION (L.V.G.C.),6,3,4,4,4,6,3,6,3,1,3,11,4,10,14,6,1,4,6,7
SAN LUIS POTOSI,OTRAS LEYES Y CODIGOS,LEY FEDERAL DE ARMAS DE FUEGO Y EXPLOSIVOS (L.F.A.F.E.),18,34,28,20,20,39,41,31,47,23,28,22,24,24,26,26,33,13,20,23
SAN LUIS POTOSI,OTRAS LEYES Y CODIGOS,LEY FEDERAL DEL DERECHO DE AUTOR (L.F.D.A.),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAN LUIS POTOSI,OTRAS LEYES Y CODIGOS,LEY FEDERAL PARA PREVENIR Y SANCIONAR LOS DELITOS COMETIDOS EN MATERIA DE HIDROCARBUROS (L.F.P.S.D.C.M.H.),1,3,3,4,3,3,5,6,4,4,5,6,8,5,2,3,16,20,9,4
SAN LUIS POTOSI,OTRAS LEYES Y CODIGOS,LEY GENERAL EN MATERIA DE DELITOS ELECTORALES (L.G.M.D.E.),0,0,0,0,4,1,6,0,0,0,0,1,0,0,1,0,1,0,11,1
SAN LUIS POTOSI,OTRAS LEYES Y CODIGOS,"LEYES DE INSTITUCIONES DE CREDITO, INVERSION, FIANZAS Y SEGUROS",0,0,1,1,0,1,1,1,1,2,0,0,1,0,0,0,0,0,4,4
SAN LUIS POTOSI,OTRAS LEYES Y CODIGOS,OTRAS LEYES ESPECIALES,7,9,6,4,4,6,4,4,4,8,2,3,2,3,6,4,2,6,6,5
SAN LUIS POTOSI,OTROS DELITOS,COMETIDOS POR SERVIDORES PUBLICOS,7,4,1,8,0,6,4,3,3,2,3,12,4,2,7,2,6,4,6,3
SAN LUIS POTOSI,OTROS DELITOS,CONTRA EL AMBIENTE Y LA GESTION AMBIENTAL,2,1,1,1,1,2,0,0,0,1,0,0,1,3,0,1,3,1,0,2
SAN LUIS POTOSI,OTROS DELITOS,CONTRA LA INTEGRIDAD CORPORAL,3,1,0,1,2,3,4,2,2,2,1,1,3,1,0,4,0,0,1,2
SAN LUIS POTOSI,OTROS DELITOS,ELECTORALES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAN LUIS POTOSI,OTROS DELITOS,EN MATERIA DE DERECHOS DE AUTOR,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0
SAN LUIS POTOSI,OTROS DELITOS,"FALSEDAD, TITULO DECIMO TERCERO",3,0,4,2,5,5,2,4,2,4,2,2,3,3,1,5,7,1,2,7
SAN LUIS POTOSI,OTROS DELITOS,OTROS DELITOS DEL C.P.F.,4,2,1,3,5,7,1,4,7,3,6,1,4,6,5,0,5,3,4,5
SAN LUIS POTOSI,OTROS DELITOS,PATRIMONIALES,77,70,46,41,44,34,36,32,39,35,45,62,42,51,38,40,46,44,53,75
SAN LUIS POTOSI,OTROS DELITOS,VIAS DE COMUNICACION Y CORRESPONDENCIA,1,1,0,0,1,0,0,0,2,1,2,2,0,0,1,1,2,0,2,4
SINALOA,CONTRA LA SALUD,COMERCIO,1,0,0,1,0,1,1,2,0,0,1,3,0,1,3,1,1,0,1,0
SINALOA,CONTRA LA SALUD,OTROS,4,3,3,9,10,10,3,2,3,4,2,5,0,6,4,6,4,2,3,2
SINALOA,CONTRA LA SALUD,POSESION,9,17,12,9,8,5,6,7,8,8,10,9,23,18,20,18,19,21,11,28
SINALOA,CONTRA LA SALUD,PRODUCCION,1,4,5,5,3,5,2,0,2,1,1,2,2,0,2,2,0,3,2,1
SINALOA,CONTRA LA SALUD,SUMINISTRO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SINALOA,CONTRA LA SALUD,TRAFICO,0,3,10,8,13,8,8,8,10,4,5,8,4,8,5,6,5,4,5,8
SINALOA,CONTRA LA SALUD,TRANSPORTE,15,8,14,10,14,12,18,14,22,14,15,15,9,13,14,19,15,17,15,19
SINALOA,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),CONTRA LA SALUD,0,0,2,2,3,0,1,0,1,0,1,1,1,6,2,3,0,1,0,3
SINALOA,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),OTROS DELITOS PREVISTOS EN LA L.F.C.D.O.,0,0,0,1,1,2,0,1,1,1,0,0,2,1,0,2,4,2,3,5
SINALOA,LEY GENERAL DE SALUD (L.G.S.),CONTRA LA SALUD EN SU MODALIDAD DE NARCOMENUDEO,0,1,1,0,1,0,2,2,0,0,0,2,7,2,4,8,2,4,3,2
SINALOA,LEY GENERAL DE SALUD (L.G.S.),OTROS DELITOS PREVISTOS EN LA L.G.S.,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
SINALOA,OTRAS LEYES Y CODIGOS,CODIGO FISCAL DE LA FEDERACION (C.F.F.),3,0,9,3,2,2,3,3,5,6,7,3,2,1,2,5,3,3,4,0
SINALOA,OTRAS LEYES Y CODIGOS,LEY DE LA PROPIEDAD INDUSTRIAL (L.P.I.),0,0,0,1,0,1,0,1,0,0,1,0,1,1,0,1,4,2,0,7
SINALOA,OTRAS LEYES Y CODIGOS,LEY DE MIGRACION,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,1,0,0,0
SINALOA,OTRAS LEYES Y CODIGOS,LEY DE VIAS GENERALES DE COMUNICACION (L.V.G.C.),7,2,7,7,16,9,6,5,6,5,3,16,7,3,4,6,6,10,7,4
SINALOA,OTRAS LEYES Y CODIGOS,LEY FEDERAL DE ARMAS DE FUEGO Y EXPLOSIVOS (L.F.A.F.E.),14,21,21,16,15,26,22,18,16,76,106,115,98,137,138,159,141,191,191,183
SINALOA,OTRAS LEYES Y CODIGOS,LEY FEDERAL DEL DERECHO DE AUTOR (L.F.D.A.),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SINALOA,OTRAS LEYES Y CODIGOS,LEY FEDERAL PARA PREVENIR Y SANCIONAR LOS DELITOS COMETIDOS EN MATERIA DE HIDROCARBUROS (L.F.P.S.D.C.M.H.),0,3,1,2,3,2,1,1,4,0,2,1,5,7,8,4,4,2,6,7
SINALOA,OTRAS LEYES Y CODIGOS,LEY GENERAL EN MATERIA DE DELITOS ELECTORALES (L.G.M.D.E.),0,0,0,0,0,2,2,0,3,0,0,1,0,0,0,0,0,0,10,0
SINALOA,OTRAS LEYES Y CODIGOS,"LEYES DE INSTITUCIONES DE CREDITO, INVERSION, FIANZAS Y SEGUROS",1,0,2,1,0,2,0,0,0,1,2,0,1,3,1,0,5,0,2,0
SINALOA,OTRAS LEYES Y CODIGOS,OTRAS LEYES ESPECIALES,13,4,8,12,9,9,10,21,9,9,5,13,10,7,15,12,7,15,16,19
SINALOA,OTROS DELITOS,COMETIDOS POR SERVIDORES PUBLICOS,3,2,11,5,1,2,1,5,5,4,9,4,3,5,3,11,4,5,1,6
SINALOA,OTROS DELITOS,CONTRA EL AMBIENTE Y LA GESTION AMBIENTAL,1,1,0,1,4,2,1,4,3,1,3,1,1,2,2,1,3,1,2,3
SINALOA,OTROS DELITOS,CONTRA LA INTEGRIDAD CORPORAL,3,0,1,1,4,0,1,1,3,4,4,6,10,11,6,5,3,8,4,3
SINALOA,OTROS DELITOS,ELECTORALES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SINALOA,OTROS DELITOS,EN MATERIA DE DERECHOS DE AUTOR,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SINALOA,OTROS DELITOS,"FALSEDAD, TITULO DECIMO TERCERO",1,3,4,4,2,4,3,1,2,1,2,3,1,1,2,5,0,3,2,3
SINALOA,OTROS DELITOS,OTROS DELITOS DEL C.P.F.,2,3,0,5,4,4,3,5,3,3,1,2,5,6,6,6,3,7,6,7
SINALOA,OTROS DELITOS,PATRIMONIALES,30,26,22,26,25,17,20,28,16,33,29,26,21,29,23,33,33,31,23,22
SINALOA,OTROS DELITOS,VIAS DE COMUNICACION Y CORRESPONDENCIA,1,2,1,3,1,1,0,3,2,1,0,1,0,0,1,3,0,0,1,0
SONORA,CONTRA LA SALUD,COMERCIO,0,0,0,0,0,1,0,3,2,1,1,2,0,2,2,4,0,0,2,2
SONORA,CONTRA LA SALUD,OTROS,0,0,0,0,1,2,0,1,0,1,0,1,0,1,1,1,2,2,1,0
SONORA,CONTRA LA SALUD,POSESION,12,17,11,15,8,9,10,14,26,26,20,6,15,16,25,10,5,12,25,14
SONORA,CONTRA LA SALUD,PRODUCCION,1,0,2,0,1,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0
SONORA,CONTRA LA SALUD,SUMINISTRO,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SONORA,CONTRA LA SALUD,TRAFICO,4,3,10,8,7,12,9,9,10,5,12,10,6,10,11,10,8,12,4,5
SONORA,CONTRA LA SALUD,TRANSPORTE,9,3,6,9,4,18,16,14,13,14,14,9,8,9,16,14,10,8,12,18
SONORA,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),CONTRA LA SALUD,0,0,1,0,3,1,0,1,1,0,0,1,0,1,0,3,0,0,2,2
SONORA,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),OTROS DELITOS PREVISTOS EN LA L.F.C.D.O.,0,0,1,3,0,1,0,0,0,2,2,1,0,2,3,1,0,2,0,1
SONORA,LEY GENERAL DE SALUD (L.G.S.),CONTRA LA SALUD EN SU MODALIDAD DE NARCOMENUDEO,1,0,0,2,0,3,4,5,4,8,5,5,6,8,1,7,9,12,11,5
SONORA,LEY GENERAL DE SALUD (L.G.S.),OTROS DELITOS PREVISTOS EN LA L.G.S.,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
SONORA,OTRAS LEYES Y CODIGOS,CODIGO FISCAL DE LA FEDERACION (C.F.F.),9,3,12,7,14,26,13,24,24,22,19,15,16,19,17,18,21,26,19,13
SONORA,OTRAS LEYES Y CODIGOS,LEY DE LA PROPIEDAD INDUSTRIAL (L.P.I.),0,0,0,0,1,1,0,0,0,1,0,0,2,1,0,0,1,3,1,1
SONORA,OTRAS LEYES Y CODIGOS,LEY DE MIGRACION,1,5,9,3,2,3,5,4,4,7,2,4,1,0,2,0,1,2,1,0
SONORA,OTRAS LEYES Y CODIGOS,LEY DE VIAS GENERALES DE COMUNICACION (L.V.G.C.),4,9,10,17,10,6,7,10,10,15,13,9,10,6,7,7,8,10,16,15
SONORA,OTRAS LEYES Y CODIGOS,LEY FEDERAL DE ARMAS DE FUEGO Y EXPLOSIVOS (L.F.A.F.E.),79,75,83,78,95,84,99,108,118,110,127,130,93,141,169,189,142,120,123,97
SONORA,OTRAS LEYES Y CODIGOS,LEY FEDERAL DEL DERECHO DE AUTOR (L.F.D.A.),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SONORA,OTRAS LEYES Y CODIGOS,LEY FEDERAL PARA PREVENIR Y SANCIONAR LOS DELITOS COMETIDOS EN MATERIA DE HIDROCARBUROS (L.F.P.S.D.C.M.H.),1,1,0,4,2,1,0,8,4,9,6,5,5,7,7,7,12,12,14,7
SONORA,OTRAS LEYES Y CODIGOS,LEY GENERAL EN MATERIA DE DELITOS ELECTORALES (L.G.M.D.E.),0,0,0,0,1,6,10,0,0,1,1,0,1,0,0,0,0,1,3,1
SONORA,OTRAS LEYES Y CODIGOS,"LEYES DE INSTITUCIONES DE CREDITO, INVERSION, FIANZAS Y SEGUROS",1,2,0,0,0,1,0,0,0,1,2,1,2,2,1,1,0,0,3,0
SONORA,OTRAS LEYES Y CODIGOS,OTRAS LEYES ESPECIALES,8,16,7,15,13,12,18,14,15,8,8,4,2,10,12,15,12,21,15,22
SONORA,OTROS DELITOS,COMETIDOS POR SERVIDORES PUBLICOS,6,10,7,6,7,7,4,9,14,8,11,11,9,6,3,8,4,9,8,9
SONORA,OTROS DELITOS,CONTRA EL AMBIENTE Y LA GESTION AMBIENTAL,1,2,6,1,0,0,2,0,1,1,4,0,0,0,1,0,6,4,1,0
SONORA,OTROS DELITOS,CONTRA LA INTEGRIDAD CORPORAL,3,6,6,3,3,6,3,3,7,3,9,3,7,4,8,5,5,5,1,2
SONORA,OTROS DELITOS,ELECTORALES,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SONORA,OTROS DELITOS,EN MATERIA DE DERECHOS DE AUTOR,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
SONORA,OTROS DELITOS,"FALSEDAD, TITULO DECIMO TERCERO",4,6,11,13,3,9,3,6,6,1,3,2,3,12,2,2,5,1,2,2
SONORA,OTROS DELITOS,OTROS DELITOS DEL C.P.F.,5,5,13,10,13,8,10,11,18,10,7,9,6,7,7,9,12,10,10,11
SONORA,OTROS DELITOS,PATRIMONIALES,72,64,70,67,74,67,93,94,54,61,74,48,47,116,74,57,87,72,62,117
SONORA,OTROS DELITOS,VIAS DE COMUNICACION Y CORRESPONDENCIA,1,2,0,0,0,2,0,1,2,1,1,1,0,1,2,2,1,0,1,1
TABASCO,CONTRA LA SALUD,COMERCIO,0,0,0,0,0,0,0,3,0,0,1,2,0,0,1,3,0,0,1,2
TABASCO,CONTRA LA SALUD,OTROS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TABASCO,CONTRA LA SALUD,POSESION,0,0,0,4,0,2,0,0,0,0,0,0,0,1,1,2,1,2,1,1
TABASCO,CONTRA LA SALUD,PRODUCCION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TABASCO,CONTRA LA SALUD,SUMINISTRO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TABASCO,CONTRA LA SALUD,TRAFICO,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2
TABASCO,CONTRA LA SALUD,TRANSPORTE,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,2
TABASCO,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),CONTRA LA SALUD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TABASCO,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),OTROS DELITOS PREVISTOS EN LA L.F.C.D.O.,2,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1
TABASCO,LEY GENERAL DE SALUD (L.G.S.),CONTRA LA SALUD EN SU MODALIDAD DE NARCOMENUDEO,0,4,0,5,3,9,6,11,6,7,6,1,4,10,5,10,5,3,7,0
TABASCO,LEY GENERAL DE SALUD (L.G.S.),OTROS DELITOS PREVISTOS EN LA L.G.S.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
TABASCO,OTRAS LEYES Y CODIGOS,CODIGO FISCAL DE LA FEDERACION (C.F.F.),4,0,0,0,1,0,1,0,3,2,0,1,3,3,0,1,1,4,2,1
TABASCO,OTRAS LEYES Y CODIGOS,LEY DE LA PROPIEDAD INDUSTRIAL (L.P.I.),1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,2,1,1
TABASCO,OTRAS LEYES Y CODIGOS,LEY DE MIGRACION,0,7,1,1,5,8,8,6,2,1,1,11,2,2,0,1,3,1,1,1
TABASCO,OTRAS LEYES Y CODIGOS,LEY DE VIAS GENERALES DE COMUNICACION (L.V.G.C.),33,25,23,27,24,23,24,20,30,15,20,34,26,26,10,27,17,24,23,19
TABASCO,OTRAS LEYES Y CODIGOS,LEY FEDERAL DE ARMAS DE FUEGO Y EXPLOSIVOS (L.F.A.F.E.),8,7,18,21,23,23,16,26,21,29,37,33,43,30,58,40,40,61,49,71
TABASCO,OTRAS LEYES Y CODIGOS,LEY FEDERAL DEL DERECHO DE AUTOR (L.F.D.A.),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TABASCO,OTRAS LEYES Y CODIGOS,LEY FEDERAL PARA PREVENIR Y SANCIONAR LOS DELITOS COMETIDOS EN MATERIA DE HIDROCARBUROS (L.F.P.S.D.C.M.H.),23,24,29,30,29,28,30,45,33,47,31,20,32,40,38,26,23,44,52,54
TABASCO,OTRAS LEYES Y CODIGOS,LEY GENERAL EN MATERIA DE DELITOS ELECTORALES (L.G.M.D.E.),0,0,0,0,1,2,4,1,0,0,0,0,0,0,0,0,0,0,5,0
TABASCO,OTRAS LEYES Y CODIGOS,"LEYES DE INSTITUCIONES DE CREDITO, INVERSION, FIANZAS Y SEGUROS",0,0,0,1,0,2,1,2,0,0,0,1,0,0,0,0,0,0,2,1
TABASCO,OTRAS LEYES Y CODIGOS,OTRAS LEYES ESPECIALES,4,8,3,6,4,2,3,6,4,2,0,10,0,2,3,2,2,5,1,5
TABASCO,OTROS DELITOS,COMETIDOS POR SERVIDORES PUBLICOS,5,5,8,2,24,4,6,11,6,3,5,5,7,4,1,5,1,3,3,3
TABASCO,OTROS DELITOS,CONTRA EL AMBIENTE Y LA GESTION AMBIENTAL,2,2,0,0,0,1,2,4,2,0,0,6,1,0,0,1,5,6,3,1
TABASCO,OTROS DELITOS,CONTRA LA INTEGRIDAD CORPORAL,2,0,3,1,5,4,1,1,0,0,0,1,2,1,4,2,0,0,1,1
TABASCO,OTROS DELITOS,ELECTORALES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TABASCO,OTROS DELITOS,EN MATERIA DE DERECHOS DE AUTOR,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TABASCO,OTROS DELITOS,"FALSEDAD, TITULO DECIMO TERCERO",3,1,2,8,2,3,8,3,3,2,1,2,1,3,0,0,2,3,4,4
TABASCO,OTROS DELITOS,OTROS DELITOS DEL C.P.F.,7,8,4,7,10,5,4,4,12,16,12,14,4,5,9,9,8,7,5,6
TABASCO,OTROS DELITOS,PATRIMONIALES,17,30,14,17,18,14,29,27,26,15,15,17,20,15,21,17,21,15,37,22
TABASCO,OTROS DELITOS,VIAS DE COMUNICACION Y CORRESPONDENCIA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
TAMAULIPAS,CONTRA LA SALUD,COMERCIO,0,1,0,0,0,2,0,1,0,0,0,0,0,2,1,0,1,0,0,2
TAMAULIPAS,CONTRA LA SALUD,OTROS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAMAULIPAS,CONTRA LA SALUD,POSESION,2,1,0,2,5,4,1,2,1,0,1,2,4,1,6,12,3,4,8,8
TAMAULIPAS,CONTRA LA SALUD,PRODUCCION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAMAULIPAS,CONTRA LA SALUD,SUMINISTRO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAMAULIPAS,CONTRA LA SALUD,TRAFICO,2,0,2,1,2,1,2,0,0,2,1,0,0,0,4,4,4,2,1,2
TAMAULIPAS,CONTRA LA SALUD,TRANSPORTE,0,0,1,1,0,0,1,0,2,1,0,0,0,0,1,2,2,0,0,0
TAMAULIPAS,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),CONTRA LA SALUD,0,0,0,0,0,0,2,0,1,0,1,2,0,1,0,0,0,0,0,0
TAMAULIPAS,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),OTROS DELITOS PREVISTOS EN LA L.F.C.D.O.,0,1,1,2,2,3,1,2,3,4,1,4,0,0,1,2,1,3,0,4
TAMAULIPAS,LEY GENERAL DE SALUD (L.G.S.),CONTRA LA SALUD EN SU MODALIDAD DE NARCOMENUDEO,3,1,0,1,2,0,5,2,0,1,1,2,2,0,0,0,2,1,1,1
TAMAULIPAS,LEY GENERAL DE SALUD (L.G.S.),OTROS DELITOS PREVISTOS EN LA L.G.S.,1,0,2,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,1,0
TAMAULIPAS,OTRAS LEYES Y CODIGOS,CODIGO FISCAL DE LA FEDERACION (C.F.F.),10,4,8,6,11,10,28,11,7,6,11,21,18,5,13,10,14,18,20,11
TAMAULIPAS,OTRAS LEYES Y CODIGOS,LEY DE LA PROPIEDAD INDUSTRIAL (L.P.I.),1,0,0,0,0,5,0,1,0,3,2,1,0,0,0,0,0,1,0,3
