ENTIDAD,CONCEPTO,TIPO,2019,2020,2021,2022,2023,2024,2025
TAMAULIPAS,OTRAS LEYES Y CODIGOS,"LEYES DE INSTITUCIONES DE CREDITO, INVERSION, FIANZAS Y SEGUROS",9,12,17,25,5,3,10
TAMAULIPAS,OTRAS LEYES Y CODIGOS,OTRAS LEYES ESPECIALES,151,72,80,110,66,59,87
TAMAULIPAS,OTRAS LEYES Y CODIGOS,OTROS,0,0,0,0,0,0,0
TAMAULIPAS,OTRAS LEYES Y CODIGOS,OTROS DELITOS DEL C.P.F.,0,0,0,0,0,0,0
TAMAULIPAS,OTRAS LEYES Y CODIGOS,OTROS DELITOS PREVISTOS EN LA L.F.C.D.O.,0,0,0,0,0,0,0
TAMAULIPAS,OTRAS LEYES Y CODIGOS,OTROS DELITOS PREVISTOS EN LA L.G.S.,0,0,0,0,0,0,0
TAMAULIPAS,OTRAS LEYES Y CODIGOS,PATRIMONIALES,0,0,0,0,0,0,0
TAMAULIPAS,OTRAS LEYES Y CODIGOS,POSESION,0,0,0,0,0,0,0
TAMAULIPAS,OTRAS LEYES Y CODIGOS,PRODUCCION,0,0,0,0,0,0,0
TAMAULIPAS,OTRAS LEYES Y CODIGOS,SUMINISTRO,0,0,0,0,0,0,0
TAMAULIPAS,OTRAS LEYES Y CODIGOS,TRAFICO,0,0,0,0,0,0,0
TAMAULIPAS,OTRAS LEYES Y CODIGOS,TRANSPORTE,0,0,0,0,0,0,0
TAMAULIPAS,OTRAS LEYES Y CODIGOS,VIAS DE COMUNICACION Y CORRESPONDENCIA,0,0,0,0,0,0,0
TAMAULIPAS,OTROS DELITOS,CODIGO FISCAL DE LA FEDERACION (C.F.F.),0,0,0,0,0,0,0
TAMAULIPAS,OTROS DELITOS,COMERCIO,0,0,0,0,0,0,0
TAMAULIPAS,OTROS DELITOS,COMETIDOS POR SERVIDORES PUBLICOS,129,60,50,67,48,57,39
TAMAULIPAS,OTROS DELITOS,CONTRA EL AMBIENTE Y LA GESTION AMBIENTAL,7,8,6,8,14,15,18
TAMAULIPAS,OTROS DELITOS,CONTRA LA INTEGRIDAD CORPORAL,67,65,58,32,39,41,24
TAMAULIPAS,OTROS DELITOS,CONTRA LA SALUD,0,0,0,0,0,0,0
TAMAULIPAS,OTROS DELITOS,CONTRA LA SALUD EN SU MODALIDAD DE NARCOMENUDEO,0,0,0,0,0,0,0
TAMAULIPAS,OTROS DELITOS,ELECTORALES,0,0,0,0,0,0,0
TAMAULIPAS,OTROS DELITOS,EN MATERIA DE DERECHOS DE AUTOR,0,0,1,2,1,3,1
TAMAULIPAS,OTROS DELITOS,"FALSEDAD, TITULO DECIMO TERCERO",25,22,22,21,23,35,28
TAMAULIPAS,OTROS DELITOS,LEY DE LA PROPIEDAD INDUSTRIAL (L.P.I.),0,0,0,0,0,0,0
TAMAULIPAS,OTROS DELITOS,LEY DE MIGRACION,0,0,0,0,0,0,0
TAMAULIPAS,OTROS DELITOS,LEY DE VIAS GENERALES DE COMUNICACION (L.V.G.C.),0,0,0,0,0,0,0
TAMAULIPAS,OTROS DELITOS,LEY FEDERAL DE ARMAS DE FUEGO Y EXPLOSIVOS (L.F.A.F.E.),0,0,0,0,0,0,0
TAMAULIPAS,OTROS DELITOS,LEY FEDERAL DEL DERECHO DE AUTOR (L.F.D.A.),0,0,0,0,0,0,0
TAMAULIPAS,OTROS DELITOS,LEY FEDERAL PARA PREVENIR Y SANCIONAR LOS DELITOS COMETIDOS EN MATERIA DE HIDROCARBUROS (L.F.P.S.D.C.M.H.),0,0,0,0,0,0,0
TAMAULIPAS,OTROS DELITOS,LEY GENERAL EN MATERIA DE DELITOS ELECTORALES (L.G.M.D.E.),0,0,0,0,0,0,0
TAMAULIPAS,OTROS DELITOS,"LEYES DE INSTITUCIONES DE CREDITO, INVERSION, FIANZAS Y SEGUROS",0,0,0,0,0,0,0
TAMAULIPAS,OTROS DELITOS,OTRAS LEYES ESPECIALES,0,0,0,0,0,0,0
TAMAULIPAS,OTROS DELITOS,OTROS,0,0,0,0,0,0,0
TAMAULIPAS,OTROS DELITOS,OTROS DELITOS DEL C.P.F.,72,40,68,45,51,57,51
TAMAULIPAS,OTROS DELITOS,OTROS DELITOS PREVISTOS EN LA L.F.C.D.O.,0,0,0,0,0,0,0
TAMAULIPAS,OTROS DELITOS,OTROS DELITOS PREVISTOS EN LA L.G.S.,0,0,0,0,0,0,0
TAMAULIPAS,OTROS DELITOS,PATRIMONIALES,434,407,349,301,432,636,435
TAMAULIPAS,OTROS DELITOS,POSESION,0,0,0,0,0,0,0
TAMAULIPAS,OTROS DELITOS,PRODUCCION,0,0,0,0,0,0,0
TAMAULIPAS,OTROS DELITOS,SUMINISTRO,0,0,0,0,0,0,0
TAMAULIPAS,OTROS DELITOS,TRAFICO,0,0,0,0,0,0,0
TAMAULIPAS,OTROS DELITOS,TRANSPORTE,0,0,0,0,0,0,0
TAMAULIPAS,OTROS DELITOS,VIAS DE COMUNICACION Y CORRESPONDENCIA,11,9,8,12,13,7,9
TLAXCALA,CONTRA LA SALUD,CODIGO FISCAL DE LA FEDERACION (C.F.F.),0,0,0,0,0,0,0
TLAXCALA,CONTRA LA SALUD,COMERCIO,0,7,1,0,4,1,5
TLAXCALA,CONTRA LA SALUD,COMETIDOS POR SERVIDORES PUBLICOS,0,0,0,0,0,0,0
TLAXCALA,CONTRA LA SALUD,CONTRA EL AMBIENTE Y LA GESTION AMBIENTAL,0,0,0,0,0,0,0
TLAXCALA,CONTRA LA SALUD,CONTRA LA INTEGRIDAD CORPORAL,0,0,0,0,0,0,0
TLAXCALA,CONTRA LA SALUD,CONTRA LA SALUD,0,0,0,0,0,0,0
TLAXCALA,CONTRA LA SALUD,CONTRA LA SALUD EN SU MODALIDAD DE NARCOMENUDEO,0,0,0,0,0,0,0
TLAXCALA,CONTRA LA SALUD,ELECTORALES,0,0,0,0,0,0,0
TLAXCALA,CONTRA LA SALUD,EN MATERIA DE DERECHOS DE AUTOR,0,0,0,0,0,0,0
TLAXCALA,CONTRA LA SALUD,"FALSEDAD, TITULO DECIMO TERCERO",0,0,0,0,0,0,0
TLAXCALA,CONTRA LA SALUD,LEY DE LA PROPIEDAD INDUSTRIAL (L.P.I.),0,0,0,0,0,0,0
TLAXCALA,CONTRA LA SALUD,LEY DE MIGRACION,0,0,0,0,0,0,0
TLAXCALA,CONTRA LA SALUD,LEY DE VIAS GENERALES DE COMUNICACION (L.V.G.C.),0,0,0,0,0,0,0
TLAXCALA,CONTRA LA SALUD,LEY FEDERAL DE ARMAS DE FUEGO Y EXPLOSIVOS (L.F.A.F.E.),0,0,0,0,0,0,0
TLAXCALA,CONTRA LA SALUD,LEY FEDERAL DEL DERECHO DE AUTOR (L.F.D.A.),0,0,0,0,0,0,0
TLAXCALA,CONTRA LA SALUD,LEY FEDERAL PARA PREVENIR Y SANCIONAR LOS DELITOS COMETIDOS EN MATERIA DE HIDROCARBUROS (L.F.P.S.D.C.M.H.),0,0,0,0,0,0,0
TLAXCALA,CONTRA LA SALUD,LEY GENERAL EN MATERIA DE DELITOS ELECTORALES (L.G.M.D.E.),0,0,0,0,0,0,0
TLAXCALA,CONTRA LA SALUD,"LEYES DE INSTITUCIONES DE CREDITO, INVERSION, FIANZAS Y SEGUROS",0,0,0,0,0,0,0
TLAXCALA,CONTRA LA SALUD,OTRAS LEYES ESPECIALES,0,0,0,0,0,0,0
TLAXCALA,CONTRA LA SALUD,OTROS,0,0,0,2,4,1,1
TLAXCALA,CONTRA LA SALUD,OTROS DELITOS DEL C.P.F.,0,0,0,0,0,0,0
TLAXCALA,CONTRA LA SALUD,OTROS DELITOS PREVISTOS EN LA L.F.C.D.O.,0,0,0,0,0,0,0
TLAXCALA,CONTRA LA SALUD,OTROS DELITOS PREVISTOS EN LA L.G.S.,0,0,0,0,0,0,0
TLAXCALA,CONTRA LA SALUD,PATRIMONIALES,0,0,0,0,0,0,0
TLAXCALA,CONTRA LA SALUD,POSESION,3,4,6,1,9,2,18
TLAXCALA,CONTRA LA SALUD,PRODUCCION,5,0,0,0,1,0,1
TLAXCALA,CONTRA LA SALUD,SUMINISTRO,1,0,0,0,0,0,0
TLAXCALA,CONTRA LA SALUD,TRAFICO,0,5,0,4,3,0,3
TLAXCALA,CONTRA LA SALUD,TRANSPORTE,0,0,0,0,0,0,1
TLAXCALA,CONTRA LA SALUD,VIAS DE COMUNICACION Y CORRESPONDENCIA,0,0,0,0,0,0,0
TLAXCALA,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),CODIGO FISCAL DE LA FEDERACION (C.F.F.),0,0,0,0,0,0,0
TLAXCALA,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),COMERCIO,0,0,0,0,0,0,0
TLAXCALA,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),COMETIDOS POR SERVIDORES PUBLICOS,0,0,0,0,0,0,0
TLAXCALA,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),CONTRA EL AMBIENTE Y LA GESTION AMBIENTAL,0,0,0,0,0,0,0
TLAXCALA,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),CONTRA LA INTEGRIDAD CORPORAL,0,0,0,0,0,0,0
TLAXCALA,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),CONTRA LA SALUD,0,0,0,0,0,0,0
TLAXCALA,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),CONTRA LA SALUD EN SU MODALIDAD DE NARCOMENUDEO,0,0,0,0,0,0,0
TLAXCALA,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),ELECTORALES,0,0,0,0,0,0,0
TLAXCALA,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),EN MATERIA DE DERECHOS DE AUTOR,0,0,0,0,0,0,0
TLAXCALA,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),"FALSEDAD, TITULO DECIMO TERCERO",0,0,0,0,0,0,0
TLAXCALA,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),LEY DE LA PROPIEDAD INDUSTRIAL (L.P.I.),0,0,0,0,0,0,0
TLAXCALA,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),LEY DE MIGRACION,0,0,0,0,0,0,0
TLAXCALA,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),LEY DE VIAS GENERALES DE COMUNICACION (L.V.G.C.),0,0,0,0,0,0,0
TLAXCALA,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),LEY FEDERAL DE ARMAS DE FUEGO Y EXPLOSIVOS (L.F.A.F.E.),0,0,0,0,0,0,0
TLAXCALA,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),LEY FEDERAL DEL DERECHO DE AUTOR (L.F.D.A.),0,0,0,0,0,0,0
TLAXCALA,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),LEY FEDERAL PARA PREVENIR Y SANCIONAR LOS DELITOS COMETIDOS EN MATERIA DE HIDROCARBUROS (L.F.P.S.D.C.M.H.),0,0,0,0,0,0,0
TLAXCALA,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),LEY GENERAL EN MATERIA DE DELITOS ELECTORALES (L.G.M.D.E.),0,0,0,0,0,0,0
TLAXCALA,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),"LEYES DE INSTITUCIONES DE CREDITO, INVERSION, FIANZAS Y SEGUROS",0,0,0,0,0,0,0
TLAXCALA,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),OTRAS LEYES ESPECIALES,0,0,0,0,0,0,0
TLAXCALA,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),OTROS,0,0,0,0,0,0,0
TLAXCALA,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),OTROS DELITOS DEL C.P.F.,0,0,0,0,0,0,0
TLAXCALA,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),OTROS DELITOS PREVISTOS EN LA L.F.C.D.O.,1,0,0,1,1,0,0
TLAXCALA,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),OTROS DELITOS PREVISTOS EN LA L.G.S.,0,0,0,0,0,0,0
TLAXCALA,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),PATRIMONIALES,0,0,0,0,0,0,0
TLAXCALA,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),POSESION,0,0,0,0,0,0,0
TLAXCALA,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),PRODUCCION,0,0,0,0,0,0,0
TLAXCALA,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),SUMINISTRO,0,0,0,0,0,0,0
TLAXCALA,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),TRAFICO,0,0,0,0,0,0,0
TLAXCALA,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),TRANSPORTE,0,0,0,0,0,0,0
TLAXCALA,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),VIAS DE COMUNICACION Y CORRESPONDENCIA,0,0,0,0,0,0,0
TLAXCALA,LEY GENERAL DE SALUD (L.G.S.),CODIGO FISCAL DE LA FEDERACION (C.F.F.),0,0,0,0,0,0,0
TLAXCALA,LEY GENERAL DE SALUD (L.G.S.),COMERCIO,0,0,0,0,0,0,0
TLAXCALA,LEY GENERAL DE SALUD (L.G.S.),COMETIDOS POR SERVIDORES PUBLICOS,0,0,0,0,0,0,0
TLAXCALA,LEY GENERAL DE SALUD (L.G.S.),CONTRA EL AMBIENTE Y LA GESTION AMBIENTAL,0,0,0,0,0,0,0
TLAXCALA,LEY GENERAL DE SALUD (L.G.S.),CONTRA LA INTEGRIDAD CORPORAL,0,0,0,0,0,0,0
TLAXCALA,LEY GENERAL DE SALUD (L.G.S.),CONTRA LA SALUD,0,0,0,0,0,0,0
TLAXCALA,LEY GENERAL DE SALUD (L.G.S.),CONTRA LA SALUD EN SU MODALIDAD DE NARCOMENUDEO,3,4,5,4,5,2,3
TLAXCALA,LEY GENERAL DE SALUD (L.G.S.),ELECTORALES,0,0,0,0,0,0,0
TLAXCALA,LEY GENERAL DE SALUD (L.G.S.),EN MATERIA DE DERECHOS DE AUTOR,0,0,0,0,0,0,0
TLAXCALA,LEY GENERAL DE SALUD (L.G.S.),"FALSEDAD, TITULO DECIMO TERCERO",0,0,0,0,0,0,0
TLAXCALA,LEY GENERAL DE SALUD (L.G.S.),LEY DE LA PROPIEDAD INDUSTRIAL (L.P.I.),0,0,0,0,0,0,0
TLAXCALA,LEY GENERAL DE SALUD (L.G.S.),LEY DE MIGRACION,0,0,0,0,0,0,0
TLAXCALA,LEY GENERAL DE SALUD (L.G.S.),LEY DE VIAS GENERALES DE COMUNICACION (L.V.G.C.),0,0,0,0,0,0,0
TLAXCALA,LEY GENERAL DE SALUD (L.G.S.),LEY FEDERAL DE ARMAS DE FUEGO Y EXPLOSIVOS (L.F.A.F.E.),0,0,0,0,0,0,0
TLAXCALA,LEY GENERAL DE SALUD (L.G.S.),LEY FEDERAL DEL DERECHO DE AUTOR (L.F.D.A.),0,0,0,0,0,0,0
TLAXCALA,LEY GENERAL DE SALUD (L.G.S.),LEY FEDERAL PARA PREVENIR Y SANCIONAR LOS DELITOS COMETIDOS EN MATERIA DE HIDROCARBUROS (L.F.P.S.D.C.M.H.),0,0,0,0,0,0,0
TLAXCALA,LEY GENERAL DE SALUD (L.G.S.),LEY GENERAL EN MATERIA DE DELITOS ELECTORALES (L.G.M.D.E.),0,0,0,0,0,0,0
TLAXCALA,LEY GENERAL DE SALUD (L.G.S.),"LEYES DE INSTITUCIONES DE CREDITO, INVERSION, FIANZAS Y SEGUROS",0,0,0,0,0,0,0
TLAXCALA,LEY GENERAL DE SALUD (L.G.S.),OTRAS LEYES ESPECIALES,0,0,0,0,0,0,0
TLAXCALA,LEY GENERAL DE SALUD (L.G.S.),OTROS,0,0,0,0,0,0,0
TLAXCALA,LEY GENERAL DE SALUD (L.G.S.),OTROS DELITOS DEL C.P.F.,0,0,0,0,0,0,0
TLAXCALA,LEY GENERAL DE SALUD (L.G.S.),OTROS DELITOS PREVISTOS EN LA L.F.C.D.O.,0,0,0,0,0,0,0
TLAXCALA,LEY GENERAL DE SALUD (L.G.S.),OTROS DELITOS PREVISTOS EN LA L.G.S.,0,0,0,0,0,0,0
TLAXCALA,LEY GENERAL DE SALUD (L.G.S.),PATRIMONIALES,0,0,0,0,0,0,0
TLAXCALA,LEY GENERAL DE SALUD (L.G.S.),POSESION,0,0,0,0,0,0,0
TLAXCALA,LEY GENERAL DE SALUD (L.G.S.),PRODUCCION,0,0,0,0,0,0,0
TLAXCALA,LEY GENERAL DE SALUD (L.G.S.),SUMINISTRO,0,0,0,0,0,0,0
TLAXCALA,LEY GENERAL DE SALUD (L.G.S.),TRAFICO,0,0,0,0,0,0,0
TLAXCALA,LEY GENERAL DE SALUD (L.G.S.),TRANSPORTE,0,0,0,0,0,0,0
TLAXCALA,LEY GENERAL DE SALUD (L.G.S.),VIAS DE COMUNICACION Y CORRESPONDENCIA,0,0,0,0,0,0,0
TLAXCALA,OTRAS LEYES Y CODIGOS,CODIGO FISCAL DE LA FEDERACION (C.F.F.),12,10,8,11,8,9,7
TLAXCALA,OTRAS LEYES Y CODIGOS,COMERCIO,0,0,0,0,0,0,0
TLAXCALA,OTRAS LEYES Y CODIGOS,COMETIDOS POR SERVIDORES PUBLICOS,0,0,0,0,0,0,0
TLAXCALA,OTRAS LEYES Y CODIGOS,CONTRA EL AMBIENTE Y LA GESTION AMBIENTAL,0,0,0,0,0,0,0
TLAXCALA,OTRAS LEYES Y CODIGOS,CONTRA LA INTEGRIDAD CORPORAL,0,0,0,0,0,0,0
TLAXCALA,OTRAS LEYES Y CODIGOS,CONTRA LA SALUD,0,0,0,0,0,0,0
TLAXCALA,OTRAS LEYES Y CODIGOS,CONTRA LA SALUD EN SU MODALIDAD DE NARCOMENUDEO,0,0,0,0,0,0,0
TLAXCALA,OTRAS LEYES Y CODIGOS,ELECTORALES,0,0,0,0,0,0,0
TLAXCALA,OTRAS LEYES Y CODIGOS,EN MATERIA DE DERECHOS DE AUTOR,0,0,0,0,0,0,0
TLAXCALA,OTRAS LEYES Y CODIGOS,"FALSEDAD, TITULO DECIMO TERCERO",0,0,0,0,0,0,0
TLAXCALA,OTRAS LEYES Y CODIGOS,LEY DE LA PROPIEDAD INDUSTRIAL (L.P.I.),4,1,3,0,0,2,10
TLAXCALA,OTRAS LEYES Y CODIGOS,LEY DE MIGRACION,4,3,15,18,18,13,1
TLAXCALA,OTRAS LEYES Y CODIGOS,LEY DE VIAS GENERALES DE COMUNICACION (L.V.G.C.),32,24,29,39,56,56,36
TLAXCALA,OTRAS LEYES Y CODIGOS,LEY FEDERAL DE ARMAS DE FUEGO Y EXPLOSIVOS (L.F.A.F.E.),82,101,68,88,104,68,85
TLAXCALA,OTRAS LEYES Y CODIGOS,LEY FEDERAL DEL DERECHO DE AUTOR (L.F.D.A.),0,0,0,0,0,0,0
TLAXCALA,OTRAS LEYES Y CODIGOS,LEY FEDERAL PARA PREVENIR Y SANCIONAR LOS DELITOS COMETIDOS EN MATERIA DE HIDROCARBUROS (L.F.P.S.D.C.M.H.),138,54,66,98,141,116,149
TLAXCALA,OTRAS LEYES Y CODIGOS,LEY GENERAL EN MATERIA DE DELITOS ELECTORALES (L.G.M.D.E.),2,1,69,1,1,12,3
TLAXCALA,OTRAS LEYES Y CODIGOS,"LEYES DE INSTITUCIONES DE CREDITO, INVERSION, FIANZAS Y SEGUROS",3,7,36,3,6,5,1
TLAXCALA,OTRAS LEYES Y CODIGOS,OTRAS LEYES ESPECIALES,32,32,53,29,24,40,48
TLAXCALA,OTRAS LEYES Y CODIGOS,OTROS,0,0,0,0,0,0,0
TLAXCALA,OTRAS LEYES Y CODIGOS,OTROS DELITOS DEL C.P.F.,0,0,0,0,0,0,0
TLAXCALA,OTRAS LEYES Y CODIGOS,OTROS DELITOS PREVISTOS EN LA L.F.C.D.O.,0,0,0,0,0,0,0
TLAXCALA,OTRAS LEYES Y CODIGOS,OTROS DELITOS PREVISTOS EN LA L.G.S.,0,0,0,0,0,0,0
TLAXCALA,OTRAS LEYES Y CODIGOS,PATRIMONIALES,0,0,0,0,0,0,0
TLAXCALA,OTRAS LEYES Y CODIGOS,POSESION,0,0,0,0,0,0,0
TLAXCALA,OTRAS LEYES Y CODIGOS,PRODUCCION,0,0,0,0,0,0,0
TLAXCALA,OTRAS LEYES Y CODIGOS,SUMINISTRO,0,0,0,0,0,0,0
TLAXCALA,OTRAS LEYES Y CODIGOS,TRAFICO,0,0,0,0,0,0,0
TLAXCALA,OTRAS LEYES Y CODIGOS,TRANSPORTE,0,0,0,0,0,0,0
TLAXCALA,OTRAS LEYES Y CODIGOS,VIAS DE COMUNICACION Y CORRESPONDENCIA,0,0,0,0,0,0,0
TLAXCALA,OTROS DELITOS,CODIGO FISCAL DE LA FEDERACION (C.F.F.),0,0,0,0,0,0,0
TLAXCALA,OTROS DELITOS,COMERCIO,0,0,0,0,0,0,0
TLAXCALA,OTROS DELITOS,COMETIDOS POR SERVIDORES PUBLICOS,15,21,31,38,23,34,28
TLAXCALA,OTROS DELITOS,CONTRA EL AMBIENTE Y LA GESTION AMBIENTAL,14,11,24,53,43,57,71
TLAXCALA,OTROS DELITOS,CONTRA LA INTEGRIDAD CORPORAL,5,4,2,6,7,7,5
TLAXCALA,OTROS DELITOS,CONTRA LA SALUD,0,0,0,0,0,0,0
TLAXCALA,OTROS DELITOS,CONTRA LA SALUD EN SU MODALIDAD DE NARCOMENUDEO,0,0,0,0,0,0,0
TLAXCALA,OTROS DELITOS,ELECTORALES,0,0,0,0,0,0,0
TLAXCALA,OTROS DELITOS,EN MATERIA DE DERECHOS DE AUTOR,2,2,0,0,0,0,0
TLAXCALA,OTROS DELITOS,"FALSEDAD, TITULO DECIMO TERCERO",14,13,8,21,8,18,16
TLAXCALA,OTROS DELITOS,LEY DE LA PROPIEDAD INDUSTRIAL (L.P.I.),0,0,0,0,0,0,0
TLAXCALA,OTROS DELITOS,LEY DE MIGRACION,0,0,0,0,0,0,0
TLAXCALA,OTROS DELITOS,LEY DE VIAS GENERALES DE COMUNICACION (L.V.G.C.),0,0,0,0,0,0,0
TLAXCALA,OTROS DELITOS,LEY FEDERAL DE ARMAS DE FUEGO Y EXPLOSIVOS (L.F.A.F.E.),0,0,0,0,0,0,0
TLAXCALA,OTROS DELITOS,LEY FEDERAL DEL DERECHO DE AUTOR (L.F.D.A.),0,0,0,0,0,0,0
TLAXCALA,OTROS DELITOS,LEY FEDERAL PARA PREVENIR Y SANCIONAR LOS DELITOS COMETIDOS EN MATERIA DE HIDROCARBUROS (L.F.P.S.D.C.M.H.),0,0,0,0,0,0,0
TLAXCALA,OTROS DELITOS,LEY GENERAL EN MATERIA DE DELITOS ELECTORALES (L.G.M.D.E.),0,0,0,0,0,0,0
TLAXCALA,OTROS DELITOS,"LEYES DE INSTITUCIONES DE CREDITO, INVERSION, FIANZAS Y SEGUROS",0,0,0,0,0,0,0
TLAXCALA,OTROS DELITOS,OTRAS LEYES ESPECIALES,0,0,0,0,0,0,0
TLAXCALA,OTROS DELITOS,OTROS,0,0,0,0,0,0,0
TLAXCALA,OTROS DELITOS,OTROS DELITOS DEL C.P.F.,13,24,17,13,20,32,25
TLAXCALA,OTROS DELITOS,OTROS DELITOS PREVISTOS EN LA L.F.C.D.O.,0,0,0,0,0,0,0
TLAXCALA,OTROS DELITOS,OTROS DELITOS PREVISTOS EN LA L.G.S.,0,0,0,0,0,0,0
TLAXCALA,OTROS DELITOS,PATRIMONIALES,425,257,257,336,353,344,318
TLAXCALA,OTROS DELITOS,POSESION,0,0,0,0,0,0,0
TLAXCALA,OTROS DELITOS,PRODUCCION,0,0,0,0,0,0,0
TLAXCALA,OTROS DELITOS,SUMINISTRO,0,0,0,0,0,0,0
TLAXCALA,OTROS DELITOS,TRAFICO,0,0,0,0,0,0,0
TLAXCALA,OTROS DELITOS,TRANSPORTE,0,0,0,0,0,0,0
TLAXCALA,OTROS DELITOS,VIAS DE COMUNICACION Y CORRESPONDENCIA,6,8,6,27,6,3,18
VERACRUZ,CONTRA LA SALUD,CODIGO FISCAL DE LA FEDERACION (C.F.F.),0,0,0,0,0,0,0
VERACRUZ,CONTRA LA SALUD,COMERCIO,2,3,1,2,3,2,3
VERACRUZ,CONTRA LA SALUD,COMETIDOS POR SERVIDORES PUBLICOS,0,0,0,0,0,0,0
VERACRUZ,CONTRA LA SALUD,CONTRA EL AMBIENTE Y LA GESTION AMBIENTAL,0,0,0,0,0,0,0
VERACRUZ,CONTRA LA SALUD,CONTRA LA INTEGRIDAD CORPORAL,0,0,0,0,0,0,0
VERACRUZ,CONTRA LA SALUD,CONTRA LA SALUD,0,0,0,0,0,0,0
VERACRUZ,CONTRA LA SALUD,CONTRA LA SALUD EN SU MODALIDAD DE NARCOMENUDEO,0,0,0,0,0,0,0
VERACRUZ,CONTRA LA SALUD,ELECTORALES,0,0,0,0,0,0,0
VERACRUZ,CONTRA LA SALUD,EN MATERIA DE DERECHOS DE AUTOR,0,0,0,0,0,0,0
VERACRUZ,CONTRA LA SALUD,"FALSEDAD, TITULO DECIMO TERCERO",0,0,0,0,0,0,0
VERACRUZ,CONTRA LA SALUD,LEY DE LA PROPIEDAD INDUSTRIAL (L.P.I.),0,0,0,0,0,0,0
VERACRUZ,CONTRA LA SALUD,LEY DE MIGRACION,0,0,0,0,0,0,0
VERACRUZ,CONTRA LA SALUD,LEY DE VIAS GENERALES DE COMUNICACION (L.V.G.C.),0,0,0,0,0,0,0
VERACRUZ,CONTRA LA SALUD,LEY FEDERAL DE ARMAS DE FUEGO Y EXPLOSIVOS (L.F.A.F.E.),0,0,0,0,0,0,0
VERACRUZ,CONTRA LA SALUD,LEY FEDERAL DEL DERECHO DE AUTOR (L.F.D.A.),0,0,0,0,0,0,0
VERACRUZ,CONTRA LA SALUD,LEY FEDERAL PARA PREVENIR Y SANCIONAR LOS DELITOS COMETIDOS EN MATERIA DE HIDROCARBUROS (L.F.P.S.D.C.M.H.),0,0,0,0,0,0,0
VERACRUZ,CONTRA LA SALUD,LEY GENERAL EN MATERIA DE DELITOS ELECTORALES (L.G.M.D.E.),0,0,0,0,0,0,0
VERACRUZ,CONTRA LA SALUD,"LEYES DE INSTITUCIONES DE CREDITO, INVERSION, FIANZAS Y SEGUROS",0,0,0,0,0,0,0
VERACRUZ,CONTRA LA SALUD,OTRAS LEYES ESPECIALES,0,0,0,0,0,0,0
VERACRUZ,CONTRA LA SALUD,OTROS,2,1,0,1,0,0,0
VERACRUZ,CONTRA LA SALUD,OTROS DELITOS DEL C.P.F.,0,0,0,0,0,0,0
VERACRUZ,CONTRA LA SALUD,OTROS DELITOS PREVISTOS EN LA L.F.C.D.O.,0,0,0,0,0,0,0
